replicate	window	start_ps	end_ps	width_ps	R2	mean_local_alpha	window_loglog_alpha	minimum_origins	eligible	failure_reasons	normalized_violation_score	D_excluded_from_closest_rule
rep13	0.5-2 ns	500.0	2000.0	1500.0	0.9917127856758164	0.7375725154810263	0.7839493632520471	800	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.1017314105759035	TRUE
rep13	0.5-2.5 ns	500.0	2500.0	2000.0	0.9697178572370523	0.5993349100266503	0.738495329940074	750	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	6.100474996705386	TRUE
rep13	0.5-3 ns	500.0	3000.0	2500.0	0.8605036617122284	0.48782684355993416	0.6368045881095725	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	27.34019850121323	TRUE
rep13	0.5-3.5 ns	500.0	3500.0	3000.0	0.775787209772223	0.43037428118959237	0.5563921367160677	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	44.22704335500812	TRUE
rep13	0.5-4 ns	500.0	4000.0	3500.0	0.7502159817501833	0.4150109476550229	0.5070278871595705	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	49.35314346480413	TRUE
rep13	0.5-4.5 ns	500.0	4500.0	4000.0	0.734905525278801	0.43280621727445656	0.46953097782238923	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	52.4053698793077	TRUE
rep13	0.5-5 ns	500.0	5000.0	4500.0	0.75034009266254	0.4672339271802166	0.44732789517799293	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	49.33111250683249	TRUE
rep13	1-2.5 ns	1000.0	2500.0	1500.0	0.9554757203407426	0.5085974922863067	0.6556939573714705	750	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	9.152862058081377	TRUE
rep13	1-3 ns	1000.0	3000.0	2000.0	0.7666909264202634	0.3918980614790826	0.48663253398488626	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	46.12922443898608	TRUE
rep13	1-3.5 ns	1000.0	3500.0	2500.0	0.660283670016429	0.34213920430980255	0.3856944138480785	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	67.37189883503618	TRUE
rep13	1-4 ns	1000.0	4000.0	3000.0	0.6698820209696714	0.33891913745498986	0.34285986528731793	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	65.50259306281545	TRUE
rep13	1-4.5 ns	1000.0	4500.0	3500.0	0.6871708129511211	0.3701249312594637	0.3149682206453938	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	62.06976166459563	TRUE
rep13	1-5 ns	1000.0	5000.0	4000.0	0.7430446804937549	0.41668974851689894	0.3070235415715976	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	50.96842462783852	TRUE
rep13	1.5-3 ns	1500.0	3000.0	1500.0	0.4791494929179284	0.272942481823915	0.27111369813465797	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	103.55162836696832	TRUE
rep13	1.5-3.5 ns	1500.0	3500.0	2000.0	0.37422446337610393	0.24047848156188004	0.18086148420491371	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	124.53796031188936	TRUE
rep13	1.5-4 ns	1500.0	4000.0	2500.0	0.5162774986359082	0.2569426090468214	0.17583431484487966	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	96.23306711964076	TRUE
rep13	1.5-4.5 ns	1500.0	4500.0	3000.0	0.6311064610825297	0.3070089797905792	0.175629579658861	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	73.37830327982954	TRUE
rep13	1.5-5 ns	1500.0	5000.0	3500.0	0.7575238355939601	0.3692402402313195	0.19425984084810236	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	48.30915706078016	TRUE
rep13	2-3.5 ns	2000.0	3500.0	1500.0	0.19356564594066272	0.12315966492053451	-0.05831993571281155	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	160.76089933562636	TRUE
rep13	2-4 ns	2000.0	4000.0	2000.0	0.1275314544451538	0.17306116909287572	0.03681806203145191	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	173.86034456791228	TRUE
rep13	2-4.5 ns	2000.0	4500.0	2500.0	0.4510352046164451	0.24991174513511444	0.08406196884850649	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	109.2920166601668	TRUE
rep13	2-5 ns	2000.0	5000.0	3000.0	0.6808380257695799	0.3320277739638243	0.13801078623045723	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	63.54708367218096	TRUE
rep13	2.5-4 ns	2500.0	4000.0	1500.0	0.6783120089074671	0.16914644717584584	0.1585927314726879	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	64.18749499270903	TRUE
rep13	2.5-4.5 ns	2500.0	4500.0	2000.0	0.8410013716878708	0.26618330113842165	0.1865687375545185	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	32.24428442809248	TRUE
rep13	2.5-5 ns	2500.0	5000.0	2500.0	0.9083923956544576	0.3614655912799495	0.23669094992848183	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	19.31411157022719	TRUE
rep13	3-4.5 ns	3000.0	4500.0	1500.0	0.9356608333278205	0.34099381882622665	0.2779116919682529	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	14.518734290976498	TRUE
rep13	3-5 ns	3000.0	5000.0	2000.0	0.9682515386387417	0.4413927729151984	0.31841671290649526	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	9.136475155325428	TRUE
rep13	3.5-5 ns	3500.0	5000.0	1500.0	0.9346997829014139	0.5408606945752287	0.32306249082335936	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	13.84299246207474	TRUE
rep14	0.5-2 ns	500.0	2000.0	1500.0	0.9821143596604944	0.7754129830708805	0.837081825607047	800	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.9308106769267104	TRUE
rep14	0.5-2.5 ns	500.0	2500.0	2000.0	0.9644254024203064	0.7672833694893926	0.7656866171073808	750	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	6.3998140262216285	TRUE
rep14	0.5-3 ns	500.0	3000.0	2500.0	0.9797727870263605	0.8029646875317328	0.7616586309810575	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	3.4828349404713315	TRUE
rep14	0.5-3.5 ns	500.0	3500.0	3000.0	0.9878158782665053	0.8079694121144122	0.776430793318415	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.1067420340219996	TRUE
rep14	0.5-4 ns	500.0	4000.0	3500.0	0.9919303397588735	0.7617562712468161	0.7914128607666914	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	1.8620317114603355	TRUE
rep14	0.5-4.5 ns	500.0	4500.0	4000.0	0.9877361557321058	0.6885733455207844	0.7862219797494879	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.8062794147355885	TRUE
rep14	0.5-5 ns	500.0	5000.0	4500.0	0.9545417280800351	0.5948201755099477	0.7551848550036033	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	8.768436908571754	TRUE
rep14	1-2.5 ns	1000.0	2500.0	1500.0	0.962271507557887	0.7124244757316258	0.6327661936710198	750	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	7.314780731935909	TRUE
rep14	1-3 ns	1000.0	3000.0	2000.0	0.9781311562619489	0.7707351893750924	0.6799546635125975	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	4.230277733190358	TRUE
rep14	1-3.5 ns	1000.0	3500.0	2500.0	0.9840035768973711	0.7831852694345407	0.7333087150459519	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.9966680526465574	TRUE
rep14	1-4 ns	1000.0	4000.0	3000.0	0.9889436200792466	0.733401224019748	0.7706290280181654	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.4323629590882327	TRUE
rep14	1-4.5 ns	1000.0	4500.0	3500.0	0.984180855504372	0.653815230374996	0.7662936828921015	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	3.539856989721274	TRUE
rep14	1-5 ns	1000.0	5000.0	4000.0	0.940362992776143	0.5526886001885499	0.7199375802108529	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	11.606587383082216	TRUE
rep14	1.5-3 ns	1500.0	3000.0	1500.0	0.9583403599041949	0.7538068166728857	0.6710114703224195	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	7.819078451817713	TRUE
rep14	1.5-3.5 ns	1500.0	3500.0	2000.0	0.9752635313825813	0.7735996742283738	0.7733379923180025	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	4.333954129195987	TRUE
rep14	1.5-4 ns	1500.0	4000.0	2500.0	0.9859603847879812	0.7157775463883412	0.8242389948350203	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.6900464603952936	TRUE
rep14	1.5-4.5 ns	1500.0	4500.0	3000.0	0.9764551258659208	0.625866220963328	0.8033773207926337	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	4.712220427841561	TRUE
rep14	1.5-5 ns	1500.0	5000.0	3500.0	0.9119389982815618	0.5142871381594307	0.7243177866520518	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	17.144359581110734	TRUE
rep14	2-3.5 ns	2000.0	3500.0	1500.0	0.9945088063705535	0.8404564920174803	0.9714936174692687	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW	0.6034846986882036	TRUE
rep14	2-4 ns	2000.0	4000.0	2000.0	0.9974978567320535	0.751472418256643	0.9735848495667578	600	FALSE	FAIL_MEAN_ALPHA_LOW	1.48527581743357	TRUE
rep14	2-4.5 ns	2000.0	4500.0	2500.0	0.9664490921864215	0.63644487661621	0.88877479993532	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	6.290063934254722	TRUE
rep14	2-5 ns	2000.0	5000.0	3000.0	0.8614155855431861	0.5045095634412446	0.7441208858068491	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	27.052965268079227	TRUE
rep14	2.5-4 ns	2500.0	4000.0	1500.0	0.9980281236983092	0.7544248313009819	0.9982824026353285	600	FALSE	FAIL_MEAN_ALPHA_LOW	1.455751686990181	TRUE
rep14	2.5-4.5 ns	2500.0	4500.0	2000.0	0.9386404884707751	0.6099096728935477	0.8415617925731022	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	11.653863041468833	TRUE
rep14	2.5-5 ns	2500.0	5000.0	2500.0	0.7680088281949793	0.4568985529894674	0.6300255437290936	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	45.693787247664396	TRUE
rep14	3-4.5 ns	3000.0	4500.0	1500.0	0.8761779477927275	0.4980378497992438	0.6933178696165218	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	24.190417750656938	TRUE
rep14	3-5 ns	3000.0	5000.0	2000.0	0.5641837305822881	0.33474447625612913	0.4122223406203468	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	86.48612839647215	TRUE
rep14	3.5-5 ns	3500.0	5000.0	1500.0	0.04397358635349169	0.16861363241276453	0.07749256508838623	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	190.52347369301063	TRUE
rep15	0.5-2 ns	500.0	2000.0	1500.0	0.9932573820308065	1.0879415154258443	1.0533396448063173	800	FALSE	FAIL_R2	0.348523593838701	TRUE
rep15	0.5-2.5 ns	500.0	2500.0	2000.0	0.9952407304379861	1.0092905304859576	1.0819898722181502	750	TRUE	PASS	0.0	TRUE
rep15	0.5-3 ns	500.0	3000.0	2500.0	0.9826037835314065	0.8645670604347597	1.038476927128107	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW	2.5044353914749933	TRUE
rep15	0.5-3.5 ns	500.0	3500.0	3000.0	0.9339393565524431	0.723949779415821	0.9572900402717077	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW	12.33837327794717	TRUE
rep15	0.5-4 ns	500.0	4000.0	3500.0	0.8647027636749978	0.6404331862568203	0.8711444988491385	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	26.189989477502365	TRUE
rep15	0.5-4.5 ns	500.0	4500.0	4000.0	0.7856792418885822	0.6251894605111503	0.7897756959180656	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	41.96872900191281	TRUE
rep15	0.5-5 ns	500.0	5000.0	4500.0	0.754169606388841	0.6498012475760361	0.7331172362235187	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	48.25988050888905	TRUE
rep15	1-2.5 ns	1000.0	2500.0	1500.0	0.9961969819110644	1.00718082130005	1.1678456653596778	750	FALSE	FAIL_LOGLOG_ALPHA_HIGH	0.6784566535967773	TRUE
rep15	1-3 ns	1000.0	3000.0	2000.0	0.9660657580884359	0.8268128221648003	1.0450673032012205	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW	5.832945268029238	TRUE
rep15	1-3.5 ns	1000.0	3500.0	2500.0	0.8890124390045917	0.665627046295036	0.8922770962939078	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	21.326827140885726	TRUE
rep15	1-4 ns	1000.0	4000.0	3000.0	0.7929829988767509	0.5779121761758259	0.7578994482633248	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	40.556479914055636	TRUE
rep15	1-4.5 ns	1000.0	4500.0	3500.0	0.6902593688797055	0.5694213834876227	0.6456933843191407	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	61.0906662090965	TRUE
rep15	1-5 ns	1000.0	5000.0	4000.0	0.665792712643786	0.6040793977851561	0.5802652781604417	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	65.98543363087019	TRUE
rep15	1.5-3 ns	1500.0	3000.0	1500.0	0.930143635885558	0.7445261910831551	0.9165821066394169	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW	13.064116088419995	TRUE
rep15	1.5-3.5 ns	1500.0	3500.0	2000.0	0.8096827098341521	0.5636205589804192	0.6921682440027276	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	37.273776815486215	TRUE
rep15	1.5-4 ns	1500.0	4000.0	2500.0	0.6746057134099437	0.47876344074991284	0.5299338091540686	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	64.32370385501484	TRUE
rep15	1.5-4.5 ns	1500.0	4500.0	3000.0	0.5360505318105202	0.48537978732811676	0.4102288737158602	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	92.01392906373482	TRUE
rep15	1.5-5 ns	1500.0	5000.0	3500.0	0.5418332906252002	0.5369924667387825	0.36147361467216704	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	90.86573156648899	TRUE
rep15	2-3.5 ns	2000.0	3500.0	1500.0	0.6986335893899777	0.3600620344100485	0.34700289896631853	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	59.775043735311826	TRUE
rep15	2-4 ns	2000.0	4000.0	2000.0	0.4736247439983975	0.304872850780858	0.21659925490348458	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	104.66808297204588	TRUE
rep15	2-4.5 ns	2000.0	4500.0	2500.0	0.24430146093271676	0.34758336583481864	0.12983303489485212	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	150.43857215320244	TRUE
rep15	2-5 ns	2000.0	5000.0	3000.0	0.36078818798174817	0.4307589682423122	0.13236054335801337	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	127.16104217985492	TRUE
rep15	2.5-4 ns	2500.0	4000.0	1500.0	0.024652307946156693	0.14861781546488112	-0.00784058152199587	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	194.42700612270482	TRUE
rep15	2.5-4.5 ns	2500.0	4500.0	2000.0	0.41567235452519935	0.24105728587248765	-0.05211480578877568	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	116.44266246889687	TRUE
rep15	2.5-5 ns	2500.0	5000.0	2500.0	0.03236402931196225	0.36216563820396136	0.01626089273292531	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	192.80494429226707	TRUE
rep15	3-4.5 ns	3000.0	4500.0	1500.0	0.86879129955439	0.22610595874470504	-0.12168347471808132	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	28.052494948968956	TRUE
rep15	3-5 ns	3000.0	5000.0	2000.0	0.03983810992476533	0.3812207293364278	0.024591909280734927	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	191.30320586906137	TRUE
rep15	3.5-5 ns	3500.0	5000.0	1500.0	0.23731843323774804	0.5013143335271089	0.12763094269212116	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	151.78539022773498	TRUE
rep16	0.5-2 ns	500.0	2000.0	1500.0	0.9997733513100351	1.1632388406368035	1.1738411290415203	800	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	0.9721966520829751	TRUE
rep16	0.5-2.5 ns	500.0	2500.0	2000.0	0.9985624500617941	1.1842169140303802	1.1756095690463582	750	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.1317815840601235	TRUE
rep16	0.5-3 ns	500.0	3000.0	2500.0	0.9968488696071387	1.202661661708645	1.1847973686680233	700	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.3315408562188729	TRUE
rep16	0.5-3.5 ns	500.0	3500.0	3000.0	0.99545110636688	1.21179327549157	1.196297416494887	650	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.4754975048682304	TRUE
rep16	0.5-4 ns	500.0	4000.0	3500.0	0.9951667178307457	1.2103158811487995	1.204477892028782	600	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.5193822282893086	TRUE
rep16	0.5-4.5 ns	500.0	4500.0	4000.0	0.9956978930790386	1.1996901680270182	1.2085360598027155	550	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.473709804498624	TRUE
rep16	0.5-5 ns	500.0	5000.0	4500.0	0.996600974373404	1.1761086471007494	1.2083888534238805	500	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.324411934031471	TRUE
rep16	1-2.5 ns	1000.0	2500.0	1500.0	0.9979697249900001	1.1892934422477395	1.1551521660311603	750	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.049527524478469	TRUE
rep16	1-3 ns	1000.0	3000.0	2000.0	0.9966881638376963	1.2110794094863409	1.1820847182533858	700	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.3811783441167864	TRUE
rep16	1-3.5 ns	1000.0	3500.0	2500.0	0.9959573120232642	1.2203537679213807	1.2042679164860495	650	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.5923827385781133	TRUE
rep16	1-4 ns	1000.0	4000.0	3000.0	0.9962083030746578	1.2172036712335712	1.2166014318161489	600	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.6532572229451477	TRUE
rep16	1-4.5 ns	1000.0	4500.0	3500.0	0.9969517600974552	1.2040763864496626	1.2208273217172183	550	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.594714265621765	TRUE
rep16	1-5 ns	1000.0	5000.0	4000.0	0.9978112043514497	1.1769993350460892	1.2184159053401438	500	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.4124880259692738	TRUE
rep16	1.5-3 ns	1500.0	3000.0	1500.0	0.9977666034754631	1.2280099567533873	1.22782089489603	700	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.8089977943609	TRUE
rep16	1.5-3.5 ns	1500.0	3500.0	2000.0	0.9976659758640253	1.2353707463726296	1.2490242364816213	650	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	2.0132923789756156	TRUE
rep16	1.5-4 ns	1500.0	4000.0	2500.0	0.9980798582938839	1.2285879611947064	1.2553966975803352	600	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	2.0170026619487995	TRUE
rep16	1.5-4.5 ns	1500.0	4500.0	3000.0	0.998604595978433	1.211376094716906	1.2519327269724527	550	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.88383088412084	TRUE
rep16	1.5-5 ns	1500.0	5000.0	3500.0	0.9990974511128262	1.1793887791123878	1.2414448477580744	500	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.6220118127270315	TRUE
rep16	2-3.5 ns	2000.0	3500.0	1500.0	0.9987823420644517	1.2603456917308697	1.277250058979242	650	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	2.390153222385456	TRUE
rep16	2-4 ns	2000.0	4000.0	2000.0	0.9992175759890529	1.2456254582809738	1.2751075607983464	600	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	2.2774861568907543	TRUE
rep16	2-4.5 ns	2000.0	4500.0	2500.0	0.9994148350905253	1.2215650887909624	1.262270970881662	550	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	2.027558600968951	TRUE
rep16	2-5 ns	2000.0	5000.0	3000.0	0.9995793309404535	1.1825495596089444	1.243151258163639	500	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.6524742813570035	TRUE
rep16	2.5-4 ns	2500.0	4000.0	1500.0	0.9998198686164538	1.2451331399998962	1.2815169519696104	600	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	2.324048884566915	TRUE
rep16	2.5-4.5 ns	2500.0	4500.0	2000.0	0.9995432307808809	1.2151822303426931	1.2562667009307855	550	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.9412941046247663	TRUE
rep16	2.5-5 ns	2500.0	5000.0	2500.0	0.9995100147702952	1.1696414720597454	1.2281713064190478	500	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.4586918255688457	TRUE
rep16	3-4.5 ns	3000.0	4500.0	1500.0	0.9989974452283298	1.1947631900100937	1.2211497957755442	550	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.538094119270506	TRUE
rep16	3-5 ns	3000.0	5000.0	2000.0	0.999232654461945	1.1429435719545022	1.1906691018363036	500	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.003246549957361	TRUE
rep16	3.5-5 ns	3500.0	5000.0	1500.0	0.9987487445160608	1.104770227311562	1.1514210171370654	500	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	0.5164180546818954	TRUE
rep17	0.5-2 ns	500.0	2000.0	1500.0	0.9997369589012225	0.8833440762901376	0.8613812833415461	800	FALSE	FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	0.4205740209493101	TRUE
rep17	0.5-2.5 ns	500.0	2500.0	2000.0	0.9980959449875813	0.9098281506145101	0.8841338897930937	750	FALSE	FAIL_LOGLOG_ALPHA_LOW	0.15866110206906314	TRUE
rep17	0.5-3 ns	500.0	3000.0	2500.0	0.9970615037793974	0.8667633642627454	0.9142290252932206	700	FALSE	FAIL_MEAN_ALPHA_LOW	0.3323663573725466	TRUE
