point_id	atom_id	atom_name	atom_type	x_nm	y_nm	z_nm	source_file	source_sha256
T_CC_300	4	F3	FGA2	4.936192821	4.975474733	5.176492936	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	5	F4	FGA2	4.806694460	5.142624853	5.111985305	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	6	F5	FGA2	5.079159100	4.962267465	4.824799999	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	7	F6	FGA2	5.214131644	5.120667314	4.896870017	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	8	F7	FGA3	5.126672856	4.820269145	5.058014529	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	9	F8	FGA3	5.306552694	4.884234687	4.953378094	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	10	F9	FGA3	5.244327731	4.987411961	5.135840298	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	11	O1	OG2P1	4.871296996	4.809594639	4.942443918	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	12	O2	OG2P1	4.669485087	4.892408226	5.066660414	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	13	O3	OG2P1	4.738708296	5.002370522	4.851372343	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	14	C1	CG312	5.004259881	5.109021902	4.997526704	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	15	C2	CG312	4.884505193	5.039389077	5.066218838	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	16	C3	CG312	5.120867755	5.027127832	4.935559508	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	17	C4	CG302	5.198753298	4.926784043	5.024035535	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_330	1	S1	SG3O1	4.802636350	4.884109427	4.978151625	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	2	F1	FGA2	4.958341413	5.195049593	4.893160965	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	3	F2	FGA2	5.052614570	5.189561453	5.092856363	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	4	F3	FGA2	4.891133041	5.022038180	5.183988226	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	5	F4	FGA2	4.770427421	5.141409497	5.043946519	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	6	F5	FGA2	5.069468893	4.947717440	4.835847871	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	7	F6	FGA2	5.197564274	5.121226683	4.873633443	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	8	F7	FGA3	5.134016768	4.891935989	5.130220138	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	9	F8	FGA3	5.274515993	4.858734419	4.965745099	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	10	F9	FGA3	5.291443866	5.036529122	5.091336508	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	11	O1	OG2P1	4.915584693	4.791726215	5.004404434	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	12	O2	OG2P1	4.681264189	4.862275103	5.059793927	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	13	O3	OG2P1	4.780279845	4.920278587	4.836131046	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	14	C1	CG312	4.996988353	5.111555103	4.994552968	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	15	C2	CG312	4.866937790	5.044766394	5.050436701	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	16	C3	CG312	5.113529317	5.029553059	4.932659363	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CC_330	17	C4	CG302	5.203253222	4.951533738	5.033134804	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_330.g96	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03
T_CS_000	1	S1	SG3O1	4.781341173	4.913218623	4.977360785	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	2	F1	FGA2	4.953731766	5.186007315	4.888766912	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	3	F2	FGA2	5.059006739	5.201749778	5.081963633	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	4	F3	FGA2	4.945013960	4.988508103	5.180333053	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	5	F4	FGA2	4.808956388	5.146565610	5.109429479	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	6	F5	FGA2	5.098728972	4.981900730	4.812865762	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	7	F6	FGA2	5.226209680	5.127418888	4.915848324	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	8	F7	FGA3	5.103306230	4.819878786	5.033935629	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	9	F8	FGA3	5.299897159	4.877196766	4.958424396	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	10	F9	FGA3	5.223635691	4.968558335	5.141527223	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	11	O1	OG2P1	4.843715553	4.912688406	4.842737553	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	12	O2	OG2P1	4.803666099	4.791398150	5.058361342	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	13	O3	OG2P1	4.645998207	4.972295766	4.985085558	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	14	C1	CG312	5.004280101	5.112961418	4.991723091	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	15	C2	CG312	4.888328424	5.043044654	5.067737149	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	16	C3	CG312	5.126412738	5.034439094	4.933858475	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_000	17	C4	CG302	5.187771121	4.922169580	5.020041636	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_000.g96	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181
T_CS_010	1	S1	SG3O1	4.783110453	4.912671227	4.978864835	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	2	F1	FGA2	4.951656732	5.183909242	4.886371570	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	3	F2	FGA2	5.056587871	5.204848453	5.079326018	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	4	F3	FGA2	4.946954993	4.989748763	5.179958956	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	5	F4	FGA2	4.808342886	5.146337606	5.110937943	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	6	F5	FGA2	5.102625734	4.987481354	4.810631886	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	7	F6	FGA2	5.228037300	5.128013172	4.921856382	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	8	F7	FGA3	5.099783676	4.819297752	5.031967005	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	9	F8	FGA3	5.296968564	4.874510639	4.956763033	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	10	F9	FGA3	5.222188259	4.965220269	5.140812280	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	11	O1	OG2P1	4.861130095	4.893752170	4.854029311	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	12	O2	OG2P1	4.785555752	4.799468091	5.074076373	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	13	O3	OG2P1	4.653076200	4.981240082	4.962523393	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	14	C1	CG312	5.003389301	5.113580442	4.990772831	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	15	C2	CG312	4.888253753	5.043899166	5.068087489	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	16	C3	CG312	5.126826553	5.035490247	4.934180094	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_010	17	C4	CG302	5.185511877	4.920531324	5.018840600	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_010.g96	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21
T_CS_020	1	S1	SG3O1	4.780157354	4.915096261	4.977902387	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	2	F1	FGA2	4.951011737	5.181149857	4.885240858	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	3	F2	FGA2	5.055586000	5.203775161	5.078380865	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	4	F3	FGA2	4.947769767	4.984703173	5.177209052	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	5	F4	FGA2	4.809551386	5.144529739	5.114880481	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	6	F5	FGA2	5.102264886	4.983715643	4.811692725	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	7	F6	FGA2	5.226141535	5.128055180	4.919555760	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	8	F7	FGA3	5.106687354	4.817578838	5.034978077	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	9	F8	FGA3	5.301396051	4.878566898	4.958402368	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	10	F9	FGA3	5.224184892	4.968980167	5.141618456	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	11	O1	OG2P1	4.868423043	4.878588975	4.864301344	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	12	O2	OG2P1	4.760932884	4.811226473	5.081452340	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	13	O3	OG2P1	4.660391095	4.993992130	4.941549406	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	14	C1	CG312	5.002714472	5.111800982	4.990409520	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	15	C2	CG312	4.887580519	5.042573989	5.067855018	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	16	C3	CG312	5.126577467	5.033993599	4.934277833	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_020	17	C4	CG302	5.188629557	4.921672935	5.020293509	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_020.g96	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c
T_CS_030	1	S1	SG3O1	4.777019940	4.917636819	4.976564513	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	2	F1	FGA2	4.951546424	5.179712614	4.885457879	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	3	F2	FGA2	5.055667145	5.201208692	5.079136607	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	4	F3	FGA2	4.947147110	4.979295185	5.174643253	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	5	F4	FGA2	4.810448757	5.142680467	5.117677422	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	6	F5	FGA2	5.099870715	4.978233535	4.813608771	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	7	F6	FGA2	5.223401379	5.127652706	4.914976780	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	8	F7	FGA3	5.114826277	4.816355315	5.038625599	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	9	F8	FGA3	5.306400278	4.883570301	4.959850174	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	10	F9	FGA3	5.226806897	4.973844105	5.142184561	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
T_CS_030	11	O1	OG2P1	4.872183808	4.863028879	4.876635330	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CS_030.g96	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd
