observable_id	variable_id	J_h_raw	J_2h_raw	J_h_tight_raw	rounding_bound_h_raw	rounding_bound_2h_raw	rounding_bound_tight_raw	step_disagreement_raw	convergence_disagreement_raw
BOND|B|F8-C4	CC_FOURIER_3	-6.478347733374079e-05	5.8676125946899305e-06	-4.488138101166328e-06	3.4641035391878024e-07	1.7320517695883918e-07	3.4641035391773193e-07	7.065108992843072e-05	6.029533923257446e-05
BOND|B|F9-C4	CC_FOURIER_3	7.592153260516099e-05	4.697130642661307e-05	1.773615957212371e-05	3.4641035336593576e-07	1.732051766832785e-07	3.4641035336584534e-07	2.8950226178547922e-05	5.818537303303728e-05
BOND|B|C1-C2	CC_FOURIER_3	0.00017070425100795816	8.44366133745389e-05	7.026214510208462e-06	3.464103732047885e-07	1.7320518660336725e-07	3.4641037320403395e-07	8.626763763341927e-05	0.0001636780364977497
BOND|B|C1-C3	CC_FOURIER_3	0.00012957920094924802	6.054561559221128e-05	-2.2985369003691858e-05	3.4641037799731664e-07	1.7320518899752822e-07	3.464103779974226e-07	6.903358535703674e-05	0.00015256456995293988
BOND|B|C3-C4	CC_FOURIER_3	0.00014993700044430014	1.1050778514487547e-05	-2.126841964766868e-05	3.4641037395581487e-07	1.732051869769543e-07	3.4641037395533126e-07	0.0001388862219298126	0.00017120542009196882
ANGLE|B|S1-C2-F3	CC_FOURIER_3	-0.028858647068688015	-0.028616654667530383	-0.02524514993496041	2.58390243163667e-05	1.2919524238491326e-05	2.583919340770908e-05	0.00024199240115763132	0.0036134971337276056
ANGLE|B|S1-C2-F4	CC_FOURIER_3	0.07179873388380997	0.032591795490475306	0.028415748295174126	2.5841717632634634e-05	1.2920884015494465e-05	2.5841774144527063e-05	0.03920693839333467	0.04338298558863585
ANGLE|B|S1-C2-C1	CC_FOURIER_3	-0.0427608445312444	-0.001508859418848374	0.010004626389132909	2.4491555066176212e-05	1.2245747627053406e-05	2.4491740374363752e-05	0.04125198511239603	0.05276547092037731
ANGLE|B|F1-C1-F2	CC_FOURIER_3	-0.002609732946581289	-0.0063936512215434504	-0.0023812398730171935	2.9057873781850832e-05	1.4528879439294453e-05	2.9057878327496437e-05	0.0037839182749621614	0.00022849307356409554
ANGLE|B|F1-C1-C2	CC_FOURIER_3	-0.008496347671353988	0.02717645157900961	0.034855801579993795	2.784600035876095e-05	1.3922916435729304e-05	2.7846064806525703e-05	0.035672799250363596	0.04335214925134778
ANGLE|B|F1-C1-C3	CC_FOURIER_3	0.013551131622904222	-0.03441348203409689	-0.022146393379358642	2.7551034051024727e-05	1.3775562537302458e-05	2.755104462815289e-05	0.04796461365700111	0.035697525002262864
ANGLE|B|F2-C1-C2	CC_FOURIER_3	-0.038534066433868475	-0.03210475894924514	-0.029204319671123358	2.7859670327237764e-05	1.3929738975243753e-05	2.7859705408715742e-05	0.006429307484623337	0.009329746762745117
ANGLE|B|F2-C1-C3	CC_FOURIER_3	0.005957650877803644	0.0434001394536665	0.03043304301186822	2.7564704813485436e-05	1.3782385473193673e-05	2.756468602375345e-05	0.03744248857586285	0.024475392134064577
ANGLE|B|F3-C2-F4	CC_FOURIER_3	-0.016460625283087893	-0.005575283462562197	0.0006713247738332484	2.934542739979042e-05	1.4672688310468227e-05	2.934537737098835e-05	0.010885341820525696	0.01713195005692114
ANGLE|B|F3-C2-C1	CC_FOURIER_3	0.04097408180001594	0.017654296706481887	0.011205811319712211	2.7995265547944282e-05	1.399755227964461e-05	2.7995344313834475e-05	0.02331978509353405	0.029768270480303727
ANGLE|B|F4-C2-C1	CC_FOURIER_3	-0.02077583999934518	-0.014533026854692821	-0.025134755536413422	2.7997958904512515e-05	1.3998912076774492e-05	2.7997925092753913e-05	0.006242813144652359	0.004358915537068242
ANGLE|B|F5-C3-F6	CC_FOURIER_3	-0.016512988582917387	-0.0030012874912443976	0.0017999792643763612	2.906144114738603e-05	1.4530724903601548e-05	2.9061420707606344e-05	0.01351170109167299	0.01831296784729375
ANGLE|B|F5-C3-C1	CC_FOURIER_3	0.03834582758372562	0.0067222186599025235	0.004351481936168966	2.757724918881252e-05	1.3788689968582742e-05	2.7577210678914717e-05	0.0316236089238231	0.033994345647556656
ANGLE|B|F5-C3-C4	CC_FOURIER_3	0.02804879096260038	0.014513402737748038	0.005368580826825564	2.7825111250761345e-05	1.3912612550911947e-05	2.7825109344312642e-05	0.01353538822485234	0.022680210135774814
ANGLE|B|F6-C3-C1	CC_FOURIER_3	0.025648110830189808	0.020315133568971078	0.010047204395533527	2.754205803733237e-05	1.3771104004539858e-05	2.7542063349197905e-05	0.00533297726121873	0.015600906434656281
ANGLE|B|F6-C3-C4	CC_FOURIER_3	-0.005081094268746256	-0.0030103963450045512	0.004827851699502617	2.7789920272179558e-05	1.389502667361321e-05	2.7789962188332784e-05	0.0020706979237417045	0.009908945968248872
ANGLE|B|F7-C4-F8	CC_FOURIER_3	0.004118818253857626	0.0024337815868591406	0.003383998286210499	2.9373923736287692e-05	1.4687001208445104e-05	2.937394186588897e-05	0.001685036666998485	0.0007348199676471268
ANGLE|B|F7-C4-F9	CC_FOURIER_3	-0.012093888697819466	-0.002174308742013409	-8.275375478206115e-05	2.9416166748758618e-05	1.4708056932959314e-05	2.9416111924868812e-05	0.009919579955806057	0.012011134943037405
ANGLE|B|F7-C4-C3	CC_FOURIER_3	0.03182859731580834	0.003810046797099176	-0.005010656966959459	2.7991282495285326e-05	1.3995698177303742e-05	2.7991250972383853e-05	0.028018550518709162	0.0368392542827678
ANGLE|B|F8-C4-F9	CC_FOURIER_3	-0.007135424013711145	-0.0009428498010066733	0.001405021403968476	2.9361117992626844e-05	1.4680577169519475e-05	2.936120479414445e-05	0.006192574212704471	0.00854044541767962
ANGLE|B|F8-C4-C3	CC_FOURIER_3	-0.01276792680869221	0.007165406088631698	0.00465409853987353	2.7936233485822353e-05	1.3968218286503204e-05	2.7936343587737927e-05	0.019933332897323908	0.01742202534856574
ANGLE|B|F9-C4-C3	CC_FOURIER_3	-0.006438449761247966	-0.0101149882465279	-0.0034119357623296764	2.797847662003911e-05	1.3989274072393755e-05	2.797851376871938e-05	0.0036765384852799343	0.00302651399891829
ANGLE|B|O1-S1-O2	CC_FOURIER_3	-0.008609650820829984	-0.00310423315305286	0.004720503785904384	2.7308228414451253e-05	1.365413091887111e-05	2.7308259179128714e-05	0.005505417667777124	0.013330154606734368
ANGLE|B|O1-S1-O3	CC_FOURIER_3	-0.01710938778956006	-0.005103442995277874	0.001887643798568206	2.731690397044356e-05	1.3658433499589068e-05	2.73169083932028e-05	0.012005944794282186	0.018997031588128266
ANGLE|B|O1-S1-C2	CC_FOURIER_3	0.024677084069679722	0.005328144809340074	-0.007167030181989276	2.4824656077067827e-05	1.2412353036921336e-05	2.4824810755380347e-05	0.019348939260339648	0.031844114251669
ANGLE|B|O2-S1-O3	CC_FOURIER_3	-0.01337239603358853	0.004496874230568437	0.0019150582387794657	2.7311133122430502e-05	1.3655577459212e-05	2.7311134587460083e-05	0.017869270264156967	0.015287454272367995
ANGLE|B|O2-S1-C2	CC_FOURIER_3	0.004671836266680884	0.004778060618733093	0.0010733860653999727	2.481888516141286e-05	1.2409496962834507e-05	2.4819036880842676e-05	0.00010622435205220881	0.0035984502012809116
ANGLE|B|O3-S1-C2	CC_FOURIER_3	0.01566360503773012	-0.0057385538869425545	-0.0036760953464920476	2.4827560760281334e-05	1.2413799564705206e-05	2.48276861373475e-05	0.021402158924672676	0.01933970038422217
ANGLE|B|C1-C3-C4	CC_FOURIER_3	-0.06651793366856396	-0.03228299389256506	-0.023108938812015367	2.630572833235232e-05	1.3152991747498063e-05	2.630575217766025e-05	0.034234939775998896	0.04340899485654859
ANGLE|B|C2-C1-C3	CC_FOURIER_3	0.02943425425883106	0.002666504887756105	-0.009438985742491468	2.635283084609032e-05	1.3176422197623576e-05	2.6352871957846975e-05	0.026767749371074956	0.03887324000132253
PES|T_CC_000	CC_FOURIER_3	0.35847132907981916	0.3585919442566876	0.35852395790154645	6.435871287853728e-12	3.217935984989852e-12	6.4358720399943854e-12	0.00012061517686845491	5.2628821727296327e-05
PES|T_CC_030	CC_FOURIER_3	0.23883229896989988	0.23889037124282808	0.2388715607887093	5.83104430970687e-12	2.9155225295400987e-12	5.831045053082718e-12	5.8072272928200164e-05	3.926181880942181e-05
PES|T_CC_060	CC_FOURIER_3	-7.56405356128198e-07	-6.224506333918356e-05	-4.313002389899623e-05	5.19022384974842e-12	2.595112016438735e-12	5.1902239048987125e-12	6.148865798305536e-05	4.237361854286803e-05
PES|T_CC_090	CC_FOURIER_3	-0.11952651893881949	-0.11936865686783094	-0.11949265000239073	5.276616883048419e-12	2.6383092604568133e-12	5.276617602048933e-12	0.00015786207098855698	3.386893642876032e-05
PES|T_CC_120	CC_FOURIER_3	2.4901794937193245e-05	-1.274597155820345e-05	-4.216063578255103e-06	5.085116811857683e-12	2.5425587705252935e-12	5.0851175950341556e-12	3.7647766495396695e-05	2.9117858515448347e-05
PES|T_CC_150	CC_FOURIER_3	0.23889421204827732	0.23908278918140513	0.2391018195554495	4.9204119586240505e-12	2.4602060860728544e-12	4.920412004781791e-12	0.00018857713312780966	0.00020760750717219167
PES|T_CC_180	CC_FOURIER_3	0.35862909671845244	0.35857285263145355	0.3585273847131898	4.968590569153626e-12	2.484295117147373e-12	4.968590255491251e-12	5.624408699889116e-05	0.00010171200526265523
PES|T_CC_210	CC_FOURIER_3	0.23914329833413017	0.23915311284297358	0.23911034768881345	4.8549061444298245e-12	2.4274528404477338e-12	4.854905705677598e-12	9.814508843408731e-06	3.295064531672054e-05
PES|T_CC_240	CC_FOURIER_3	4.429391252891435e-05	7.315605879743003e-05	5.792119742054069e-05	5.183894710810649e-12	2.5919476870753425e-12	5.183895391512544e-12	2.8862146268515687e-05	1.3627284891626346e-05
PES|T_CC_270	CC_FOURIER_3	-0.11912381765057489	-0.11948714334130361	-0.11947298342733781	5.092295091097839e-12	2.546147396400068e-12	5.092294856972216e-12	0.0003633256907287219	0.0003491657767629164
PES|T_CC_330	CC_FOURIER_3	0.2392348144574541	0.23884410617352358	0.23884133519121775	5.390013664881817e-12	2.695006626589991e-12	5.3900133315947595e-12	0.0003907082839305076	0.00039347926623634066
PES|T_CS_000	CC_FOURIER_3	-0.08079865481596116	-0.08102005467972795	-0.08099090999998282	5.3811631217662265e-12	2.6905813804423864e-12	5.381162955679197e-12	0.00022139986376679133	0.0001922551840216613
PES|T_CS_010	CC_FOURIER_3	-0.09465471571939332	-0.09475543042303691	-0.09468156100622238	5.424846326315521e-12	2.7124236856739867e-12	5.424847159146399e-12	0.00010071470364358959	2.6845286829058068e-05
PES|T_CS_020	CC_FOURIER_3	-0.1022835419741952	-0.10231885679493402	-0.10235505033460157	5.383128332441388e-12	2.6915645984199454e-12	5.383129185860817e-12	3.531482073881875e-05	7.150836040636932e-05
PES|T_CS_030	CC_FOURIER_3	-0.07910673229206466	-0.07880528633006811	-0.07911807020076544	5.274502999171207e-12	2.637251974788442e-12	5.274503756311357e-12	0.00030144596199654927	1.133790870078144e-05
PES|T_CS_040	CC_FOURIER_3	-0.04842840394837289	-0.04840878711878549	-0.048406922597994395	5.104807594341915e-12	2.552403667590987e-12	5.104808161310602e-12	1.9616829587398854e-05	2.1481350378493858e-05
PES|T_CS_050	CC_FOURIER_3	-0.0349472564842257	-0.03472242914077439	-0.03481159162046055	4.939648433522782e-12	2.4698239242773684e-12	4.939648619363427e-12	0.00022482734345130595	0.0001356648637651503
PES|T_CS_060	CC_FOURIER_3	-0.024634744043977586	-0.024535435077676637	-0.024552353883843248	4.851168996329356e-12	2.425584498164678e-12	4.851168996329356e-12	9.930896630094832e-05	8.239016013433798e-05
PES|T_CS_070	CC_FOURIER_3	-0.01828630685946464	-0.018301646404158718	-0.018308155532982817	4.851168996329356e-12	2.425584498164678e-12	4.851168996329356e-12	1.5339544694077667e-05	2.1848673518176653e-05
PES|T_CS_080	CC_FOURIER_3	-0.019241929175430328	-0.019258737760516342	-0.01925442564053581	4.851168996329356e-12	2.425584498164678e-12	4.851168996329356e-12	1.680858508601446e-05	1.2496465105482635e-05
PES|T_CS_090	CC_FOURIER_3	-0.027890590810226712	-0.02795017388623311	-0.027946263446465558	4.930244647929689e-12	2.465122380932418e-12	4.930245286816983e-12	5.958307600639756e-05	5.5672636238845996e-05
PES|T_CS_100	CC_FOURIER_3	-0.042518384968932565	-0.042591453079592334	-0.04262895188336557	5.092426194159452e-12	2.546213195623461e-12	5.092426828555145e-12	7.306811065976859e-05	0.00011056691443300792
PES|T_CS_110	CC_FOURIER_3	-0.06075149143642378	-0.06072574710564105	-0.060765775621414164	5.2580492157778665e-12	2.6290247033253557e-12	5.258050005320531e-12	2.5744330782728753e-05	1.4284184990387416e-05
PES|T_CS_120	CC_FOURIER_3	-0.07917220258843116	-0.07905331135635407	-0.07908324046129067	5.380277859228077e-12	2.6901389350113103e-12	5.380278334004887e-12	0.00011889123207708963	8.896212714049057e-05
PES|T_CC_300_ANCHOR_ZERO	CC_FOURIER_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB_ENERGY|GEO_B_REVISED-GEO_A	CC_FOURIER_3	0.3598682623709326	0.3596462404839862	0.3597475828991392	5.0044810680095e-12	2.502239137180038e-12	5.004481459988391e-12	0.0002220218869464219	0.00012067947179339455
BOND|A|S1-O1	CC_FOURIER_4	-8.319795141153996e-05	0.00011798150317543499	-1.2122208997711326e-05	8.660259195062833e-07	4.3301295975469706e-07	8.660259195104149e-07	0.00020117945458697495	7.107574241382864e-05
BOND|A|S1-O2	CC_FOURIER_4	-0.00012753413812238712	-0.00013961777379500884	-2.2933493992738363e-05	8.660259201587075e-07	4.330129600793057e-07	8.660259201584155e-07	1.2083635672621718e-05	0.00010460064412964876
BOND|A|S1-O3	CC_FOURIER_4	0.00019563876519357315	-5.486482092531553e-05	2.7994818352361506e-05	8.660259197367917e-07	4.3301295986686953e-07	8.660259197336021e-07	0.0002505035861188887	0.00016764394684121164
BOND|A|S1-C2	CC_FOURIER_4	-0.00020094764294209533	-0.000197711413249535	-9.345821044837166e-06	8.660260323460993e-07	4.3301301617227064e-07	8.660260323472835e-07	3.2362296925603218e-06	0.00019160182189725816
BOND|A|F1-C1	CC_FOURIER_4	-4.5005529131225686e-05	2.133410041127437e-05	-2.4470032156109767e-05	8.660258889374852e-07	4.330129444687233e-07	8.660258889368001e-07	6.633962954250006e-05	2.053549697511592e-05
BOND|A|F2-C1	CC_FOURIER_4	-0.00016588207671364152	-3.5536142023451234e-05	-1.3061055464946847e-05	8.660258898897955e-07	4.330129449451095e-07	8.660258898907186e-07	0.0001303459346901903	0.00015282102124869468
BOND|A|F3-C2	CC_FOURIER_4	0.00010094262883897365	8.850059173282077e-05	2.5429743616411926e-05	8.660258839409216e-07	4.3301294197030066e-07	8.660258839383528e-07	1.2442037106152881e-05	7.551288522256172e-05
BOND|A|F4-C2	CC_FOURIER_4	-8.418363108830818e-05	1.8755404462833525e-05	-2.3929865883287604e-05	8.660258857620518e-07	4.3301294288176587e-07	8.660258857637104e-07	0.0001029390355511417	6.025376520502057e-05
BOND|A|F5-C3	CC_FOURIER_4	-0.00021306119909469956	6.348326749838762e-05	1.7323607393038287e-05	8.660258869775539e-07	4.330129434894063e-07	8.660258869761236e-07	0.0002765444665930872	0.00023038480648773785
BOND|A|F6-C3	CC_FOURIER_4	-0.00032658995778311883	-6.507752551287993e-05	3.160465378293509e-06	8.660258897826713e-07	4.330129448922045e-07	8.660258897847939e-07	0.0002615124322702389	0.00032975042316141234
BOND|A|F7-C4	CC_FOURIER_4	-0.00012637174512941662	4.340955997439444e-06	-6.934072588338225e-06	8.660258821942467e-07	4.3301294109780924e-07	8.660258821967183e-07	0.00013071270112685607	0.0001194376725410784
BOND|A|F8-C4	CC_FOURIER_4	0.00015350572941663643	1.100791440777904e-05	-2.9886587743499504e-05	8.660258847555796e-07	4.3301294237737675e-07	8.660258847535626e-07	0.0001424978150088574	0.00018339231716013593
BOND|A|F9-C4	CC_FOURIER_4	-0.00012948460321182687	-5.627820754139368e-05	9.75295599281445e-06	8.66025884024944e-07	4.330129420125286e-07	8.660258840240749e-07	7.320639567043319e-05	0.00013923755920464131
BOND|A|C1-C2	CC_FOURIER_4	1.1008799732925567e-05	7.024829138391198e-05	6.093021974185042e-05	8.660259319830197e-07	4.33012965990281e-07	8.660259319745785e-07	5.923949165098641e-05	4.9921420008924855e-05
BOND|A|C1-C3	CC_FOURIER_4	0.00045880430634692715	0.00018696195511480607	3.6246788737148705e-05	8.660259459323649e-07	4.3301297296496584e-07	8.660259459251562e-07	0.0002718423512321211	0.00042255751760977844
BOND|A|C3-C4	CC_FOURIER_4	0.0001460119707696883	1.0263683283828762e-05	-2.3170557134077896e-05	8.660259350268836e-07	4.330129675125437e-07	8.660259350230414e-07	0.00013574828748585954	0.0001691825279037662
ANGLE|A|S1-C2-F3	CC_FOURIER_4	0.0040707755449176375	0.01062874100252742	-0.008157924484564205	6.475960658522624e-05	3.2379850290445004e-05	6.475975015005215e-05	0.006557965457609782	0.012228700029481843
ANGLE|A|S1-C2-F4	CC_FOURIER_4	-0.00981926436658398	0.001284748934793356	0.00678929967072861	6.462088421343798e-05	3.231042071112819e-05	6.462070550193152e-05	0.011104013301377336	0.01660856403731259
ANGLE|A|S1-C2-C1	CC_FOURIER_4	-0.045158855873239645	-0.03833585678858498	-0.00015655086045285316	6.142030835878765e-05	3.0710266585975235e-05	6.142078888601941e-05	0.006822999084654668	0.04500230501278679
ANGLE|A|F1-C1-F2	CC_FOURIER_4	-0.011352598464497987	0.0011176691785408366	-0.0017744994980972706	7.260044921826754e-05	3.630021026891419e-05	7.260043168868084e-05	0.012470267643038824	0.009578098966400717
ANGLE|A|F1-C1-C2	CC_FOURIER_4	-0.04778601477646305	-0.03203280997823299	-0.002519175492921022	6.971045105779517e-05	3.48553046302403e-05	6.971103576001986e-05	0.015753204798230058	0.045266839283542026
ANGLE|A|F1-C1-C3	CC_FOURIER_4	-0.02797835262562387	-0.02707547336768812	-0.006321727428115764	6.885172873635755e-05	3.442593879027588e-05	6.885221241662617e-05	0.0009028792579357514	0.021656625197508106
ANGLE|A|F2-C1-C2	CC_FOURIER_4	0.007891761197598157	-0.005668301554706545	0.002214958200497108	6.963926533811537e-05	3.48196945237859e-05	6.963972985422763e-05	0.013560062752304702	0.005676802997101049
ANGLE|A|F2-C1-C3	CC_FOURIER_4	0.05574933565846152	0.021998735168260453	0.007750718319599059	6.878054458204477e-05	3.439032946648452e-05	6.878090807622164e-05	0.033750600490201066	0.04799861733886246
ANGLE|A|F3-C2-F4	CC_FOURIER_4	0.0032427992064043565	0.0009887515460604845	-0.004167161906920569	7.3289140844932e-05	3.6644526508442554e-05	7.328921139423596e-05	0.002254047660343872	0.0074099611133249255
ANGLE|A|F3-C2-C1	CC_FOURIER_4	0.06641469995827265	0.010877260230124364	0.0023118679926881214	7.008856663259971e-05	3.5044373204229624e-05	7.00892964193626e-05	0.055537439728148286	0.06410283196558453
ANGLE|A|F4-C2-C1	CC_FOURIER_4	-0.01761062317093831	0.018210913714256094	0.003337134112157969	6.99498436902826e-05	3.4974943339578646e-05	6.995025120094853e-05	0.035821536885194405	0.02094775728309628
ANGLE|A|F5-C3-F6	CC_FOURIER_4	0.013441450659712473	-0.011683489888447696	-0.005456113907342797	7.275582827534281e-05	3.6377801765881043e-05	7.275577783379294e-05	0.02512494054816017	0.01889756456705527
ANGLE|A|F5-C3-C1	CC_FOURIER_4	0.08848145850421929	0.04138476340962427	0.0249194925494578	6.899911630772346e-05	3.449958360317316e-05	6.899965664407923e-05	0.04709669509459502	0.06356196595476149
ANGLE|A|F5-C3-C4	CC_FOURIER_4	-0.05494971116810632	-0.01446145515000552	0.014027433205754392	6.966660966486759e-05	3.483331341176425e-05	6.966695764525848e-05	0.0404882560181008	0.06897714437386071
ANGLE|A|F6-C3-C1	CC_FOURIER_4	-0.06369919200714946	-0.02533302603620058	0.0025235506150522724	6.878853823378016e-05	3.439427723356971e-05	6.878881215960357e-05	0.038366165970948884	0.06622274262220174
ANGLE|A|F6-C3-C4	CC_FOURIER_4	-0.011150990802377692	-0.010086301234935036	0.0073342940055454164	6.945603231123068e-05	3.472800740241936e-05	6.945611388179864e-05	0.001064689567442656	0.018485284807923108
ANGLE|A|F7-C4-F8	CC_FOURIER_4	0.012414709992114581	0.004078889107184125	7.183022709966735e-05	7.349972016087905e-05	3.674983873689601e-05	7.349968351375418e-05	0.008335820884930456	0.012342879765014914
ANGLE|A|F7-C4-F9	CC_FOURIER_4	0.02163230825544815	0.00018586117498387011	-0.0003885243554435647	7.355548209940201e-05	3.677768390558131e-05	7.355535817274447e-05	0.02144644708046428	0.022020832610891716
ANGLE|A|F7-C4-C3	CC_FOURIER_4	-0.00762406252334813	0.01056399010614939	-0.00826172017518445	7.003138347688144e-05	3.501569501552709e-05	7.003143312351091e-05	0.01818805262949752	0.0006376576518363208
ANGLE|A|F8-C4-F9	CC_FOURIER_4	-0.02073579071790732	-0.012857004566413366	-0.0020406988557652994	7.335925424319042e-05	3.667965427745598e-05	7.335947437193892e-05	0.007878786151493955	0.01869509186214202
ANGLE|A|F8-C4-C3	CC_FOURIER_4	-0.00607083824952781	-0.007224865196775454	0.018998234569878036	6.98351546757036e-05	3.491766491501726e-05	6.983554837551524e-05	0.0011540269472476439	0.025069072819405847
ANGLE|A|F9-C4-C3	CC_FOURIER_4	0.0014845464669122066	0.003394781669463498	-0.008323166590784581	6.989091694550863e-05	3.4945510249158794e-05	6.989122336506243e-05	0.0019102352025512914	0.009807713057696787
ANGLE|A|O1-S1-O2	CC_FOURIER_4	0.030567213460841458	0.0031895908037427034	0.0005170414603128393	6.832092660355472e-05	3.4160363389735666e-05	6.83206720732111e-05	0.027377622657098755	0.03005017200052862
ANGLE|A|O1-S1-O3	CC_FOURIER_4	0.010919651182561552	-0.00032432347616406787	0.00135570280264119	6.834884356205557e-05	3.4174419769045886e-05	6.834878095602416e-05	0.01124397465872562	0.009563948379920362
ANGLE|A|O1-S1-C2	CC_FOURIER_4	-0.07861761162395453	-0.02772553763534802	0.00989752840645508	6.222772981788578e-05	3.111379657781782e-05	6.222740314518759e-05	0.05089207398860651	0.08851514003040961
ANGLE|A|O2-S1-O3	CC_FOURIER_4	-0.003610470554704648	0.016688345243309755	-0.003653382383816961	6.830565548464915e-05	3.415293199738602e-05	6.83058860004841e-05	0.020298815798014402	4.291182911231317e-05
ANGLE|A|O2-S1-C2	CC_FOURIER_4	0.003044587231570972	0.022706965279972735	0.0008037079272327219	6.218454176712579e-05	3.109230881906625e-05	6.218450821399435e-05	0.019662378048401763	0.0022408793043382502
ANGLE|A|O3-S1-C2	CC_FOURIER_4	0.031757211267091634	-0.017392809716554325	-0.008553804686783906	6.221245885949365e-05	3.1106365265411284e-05	6.221261723111235e-05	0.04915002098364596	0.04031101595387554
ANGLE|A|C1-C3-C4	CC_FOURIER_4	0.01965085197781491	0.012755427665922525	-0.04027209251020736	6.569931957048933e-05	3.2849788852882806e-05	6.569999191952275e-05	0.006895424311892384	0.05992294448802227
ANGLE|A|C2-C1-C3	CC_FOURIER_4	0.022972433037793394	0.038724800689138306	0.000897226072638091	6.589054846712554e-05	3.294542485091008e-05	6.589151419459303e-05	0.015752367651344912	0.022075206965155303
BOND|B|S1-O1	CC_FOURIER_4	-7.290859604380806e-05	0.00011524455007239087	-4.9147787878345284e-05	8.660259201027748e-07	4.3301296005267976e-07	8.660259201028899e-07	0.00018815314611619893	2.3760808165462777e-05
BOND|B|S1-O2	CC_FOURIER_4	-0.00011595902346117626	-1.4234212755703801e-05	2.4335941328779143e-05	8.660259203230672e-07	4.330129601588753e-07	8.660259203219875e-07	0.00010172481070547246	0.0001402949647899554
BOND|B|S1-O3	CC_FOURIER_4	0.00022565189061740654	-0.00015829556944957357	3.222267707658766e-05	8.66025919995403e-07	4.330129599988272e-07	8.660259199943835e-07	0.0003839474600669801	0.00019342921354081888
BOND|B|S1-C2	CC_FOURIER_4	0.00014506263119051788	-0.0005682106876014892	0.00022007947072522072	8.660260352049365e-07	4.330130175988317e-07	8.660260351871988e-07	0.0007132733187920071	7.501683953470284e-05
BOND|B|F1-C1	CC_FOURIER_4	5.4636066992852506e-05	6.438867872216036e-06	-9.033339246067307e-05	8.660258893458524e-07	4.3301294467318936e-07	8.660258893453115e-07	4.819719912063647e-05	0.00014496945945352557
