matrix	singular_index	variable_id	coefficient	supported	singular_value
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	3	TH_CG312-CG312-SG3O1	0.08424252178639498	True	1.1431010419439736
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	3	CC_FOURIER_1	-0.23806400290495144	True	1.1431010419439736
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	3	CC_FOURIER_2	0.17127166981254605	True	1.1431010419439736
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	3	CC_FOURIER_3	0.058671052884587196	True	1.1431010419439736
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	3	CC_FOURIER_4	0.0057609381839251895	True	1.1431010419439736
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	4	R_OG2P1-SG3O1	0.24820140642807065	True	0.9408293180776449
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	4	R_CG312-SG3O1	0.7599582408653276	True	0.9408293180776449
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	4	R_CG312-CG312	0.19315938778471173	True	0.9408293180776449
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	4	TH_CG312-CG312-SG3O1	0.04854797292351713	True	0.9408293180776449
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	4	CC_FOURIER_1	-0.4469514681964639	True	0.9408293180776449
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	4	CC_FOURIER_2	0.31550491469826447	True	0.9408293180776449
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	4	CC_FOURIER_3	0.14792404757260985	True	0.9408293180776449
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	4	CC_FOURIER_4	0.0012606552501725882	True	0.9408293180776449
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	5	R_OG2P1-SG3O1	0.010204239904917698	True	0.2560844842132969
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	5	R_CG312-SG3O1	0.0772491138815519	True	0.2560844842132969
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	5	R_CG312-CG312	-0.0036375866187109054	True	0.2560844842132969
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	5	TH_CG312-CG312-SG3O1	0.9440663186280318	True	0.2560844842132969
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	5	CC_FOURIER_1	0.10076279035611957	True	0.2560844842132969
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	5	CC_FOURIER_2	-0.05714044542141152	True	0.2560844842132969
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	5	CC_FOURIER_3	-0.29221994570482934	True	0.2560844842132969
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	5	CC_FOURIER_4	-0.06199463522873187	True	0.2560844842132969
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	6	R_OG2P1-SG3O1	0.003783199729838855	False	0.12282170022624406
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	6	R_CG312-SG3O1	0.00803430433290533	False	0.12282170022624406
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	6	R_CG312-CG312	0.002931641732110469	False	0.12282170022624406
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	6	TH_CG312-CG312-SG3O1	-0.2517780996618641	False	0.12282170022624406
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	6	CC_FOURIER_1	-0.17028277953584003	False	0.12282170022624406
COMBINED_4_V2_GEOMETRY_PLUS_4_CC	6	CC_FOURIER_2	0.20754125668418388	False	0.12282170022624406
