ray_id	basin	observable_id	quantity_class	qm_value	baseline_error	tangent_response_per_unit_ray	budget	no_new_flag_abs_error_limit	heavy_backbone_scope	baseline_major_flag	predicted_error_at_geometry_endpoint	predicted_BASE_change	endpoint_error_increase	endpoint_budget_pass
individual_CC_FOURIER_2_minus	A	BOND|A|C3-C4	bonds	1.5480468386153412	-0.05273299037939738	5.315248719305385e-05	0.005	0.05773299037939738	True	False	-0.052626685405011274	0.0001063049743861077	-0.00010630497438610803	True
individual_CC_FOURIER_2_minus	B	BOND|B|C3-C4	bonds	1.545069010019299	-0.050153542777362725	-7.483235931431622e-05	0.005	0.05515354277736272	True	False	-0.050303207495991355	-0.00014966471862863244	0.00014966471862862957	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|S1-C2-F3	angles	109.67733398017896	-0.7823903616519488	0.03850764952436505	0.5	1.2823903616519488	True	False	-0.7053750626032187	0.0770152990487301	-0.07701529904873006	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|S1-C2-F3	angles	109.47537283316586	-1.442183808451432	0.016899982375954983	0.5	1.942183808451432	True	False	-1.408383843699522	0.03379996475190997	-0.03379996475191005	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|S1-C2-F4	angles	108.96744940646958	-1.582693562191352	-0.037471266477289905	0.5	2.082693562191352	True	False	-1.657636095145932	-0.07494253295457981	0.07494253295457987	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|S1-C2-F4	angles	109.71820108431614	-2.443790762484298	-0.05127601114454147	0.5	2.943790762484298	True	False	-2.5463427847733806	-0.10255202228908294	0.10255202228908278	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|S1-C2-C1	angles	119.96985166647593	-6.6544355331031255	-0.059758548755921084	0.5	7.1544355331031255	True	True	-6.773952630614968	-0.11951709751184217	0.11951709751184225	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|S1-C2-C1	angles	116.91210244206768	-5.110195931532331	0.04065010609838521	0.5	5.610195931532331	True	False	-5.028895719335561	0.08130021219677042	-0.08130021219677008	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F1-C1-F2	angles	107.3508090300338	-5.555335602249812	-0.011556361892227971	0.5	6.055335602249812	False	False	-5.578448326034268	-0.023112723784455943	0.023112723784455724	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F1-C1-F2	angles	108.74266895623758	-6.040644790562524	0.005679862707997154	0.5	6.540644790562524	False	False	-6.02928506514653	0.011359725415994308	-0.011359725415994504	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F1-C1-C2	angles	109.50557562604796	0.9169602415963993	0.08478034557992982	0.5	1.4169602415963993	True	False	1.086520932756259	0.16956069115985964	0.16956069115985972	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F1-C1-C2	angles	110.38735878107522	2.269310803102499	0.0046892993845144585	0.5	2.769310803102499	True	False	2.278689401871528	0.009378598769028917	0.009378598769028912	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F1-C1-C3	angles	105.39046626206549	2.3213646253494176	0.04845001462437098	0.5	2.8213646253494176	True	False	2.4182646545981594	0.09690002924874196	0.09690002924874186	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F1-C1-C3	angles	104.5121831407152	0.5245552027159022	-0.021205429518447484	0.5	1.0245552027159022	True	False	0.4821443436790072	-0.04241085903689497	-0.042410859036894955	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F2-C1-C2	angles	106.7104538689189	-0.956037483035729	-0.029722748189676122	0.5	1.456037483035729	True	False	-1.0154829794150813	-0.059445496379352245	0.05944549637935226	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F2-C1-C2	angles	109.60661113251722	1.5639524053591458	0.03097622540723831	0.5	2.063952405359146	True	False	1.6259048561736225	0.06195245081447662	0.061952450814476645	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F2-C1-C3	angles	105.69935642344878	1.7485644339946873	-0.04721793415156243	0.5	2.2485644339946873	True	False	1.6541285656915625	-0.09443586830312486	-0.09443586830312478	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F2-C1-C3	angles	106.15292052824611	2.9739531591271344	0.024715662710279362	0.5	3.4739531591271344	True	False	3.023384484547693	0.049431325420558725	0.049431325420558725	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F3-C2-F4	angles	107.18253818691385	-4.320229494934907	-0.0059948590207863335	0.5	4.820229494934907	False	False	-4.332219212976479	-0.011989718041572667	0.011989718041572672	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F3-C2-F4	angles	107.21219794496402	-3.6872045886707525	0.023192685057300502	0.5	4.1872045886707525	False	False	-3.6408192185561514	0.046385370114601004	-0.04638537011460109	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F3-C2-C1	angles	105.91890064776834	7.499900209372981	0.07640830971390684	0.5	7.999900209372981	False	False	7.652716828800795	0.1528166194278137	0.15281661942781355	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F3-C2-C1	angles	107.32580921305703	5.758592402520563	-0.04691640329210817	0.5	6.258592402520563	False	False	5.664759595936347	-0.09383280658421635	-0.09383280658421622	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F4-C2-C1	angles	104.39286289405992	5.906852248244604	-0.01199133052540455	0.5	6.406852248244604	False	False	5.882869587193795	-0.0239826610508091	-0.02398266105080893	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F4-C2-C1	angles	105.74424590376499	6.866016775183212	0.015110071540738313	0.5	7.366016775183212	False	False	6.896236918264688	0.030220143081476625	0.03022014308147636	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F5-C3-F6	angles	107.79480751174968	-5.897166543490641	0.0016343509505874919	0.5	6.397166543490641	False	False	-5.8938978415894665	0.0032687019011749838	-0.0032687019011747864	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F5-C3-F6	angles	107.77152882883	-5.210913209698276	0.012822743968412811	0.5	5.710913209698276	False	False	-5.18526772176145	0.025645487936825622	-0.025645487936825972	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F5-C3-C1	angles	110.4150854742138	3.0319442086500885	-0.012884110913672907	0.5	3.5319442086500885	False	False	3.006175986822743	-0.025768221827345814	-0.025768221827345617	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F5-C3-C1	angles	110.16968887384166	2.0107778103275535	-0.04587856385504842	0.5	2.5107778103275535	False	False	1.9190206826174567	-0.09175712771009684	-0.09175712771009681	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F5-C3-C4	angles	108.29467545540544	1.710937329063583	-0.020615103867898218	0.5	2.210937329063583	True	False	1.6697071213277865	-0.041230207735796436	-0.04123020773579644	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F5-C3-C4	angles	106.87356801362543	2.010937356349231	-0.024072875353718173	0.5	2.510937356349231	True	False	1.962791605641795	-0.04814575070743635	-0.04814575070743632	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F6-C3-C1	angles	105.21783735379346	2.6931331393982703	-0.011807708684160168	0.5	3.1931331393982703	False	False	2.66951772202995	-0.023615417368320336	-0.02361541736832029	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F6-C3-C1	angles	106.39321950632629	2.461458339119673	-0.025166418950145812	0.5	2.961458339119673	False	False	2.4111255012193817	-0.050332837900291624	-0.050332837900291416	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F6-C3-C4	angles	105.03763419113301	1.4584341884600747	0.004849519987605492	0.5	1.9584341884600747	True	False	1.4681332284352857	0.009699039975210984	0.009699039975211043	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F6-C3-C4	angles	105.92765861305558	0.8526376530387978	0.005378368511599746	0.5	1.3526376530387978	True	False	0.8633943900619973	0.010756737023199492	0.010756737023199459	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F7-C4-F8	angles	108.2237040724793	-4.968682652980235	-0.0019601116499633406	0.5	5.468682652980235	False	False	-4.9726028762801615	-0.003920223299926681	0.003920223299926917	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F7-C4-F8	angles	107.7280972686723	-4.675805010702277	-0.00949771307180157	0.5	5.175805010702277	False	False	-4.69480043684588	-0.01899542614360314	0.01899542614360339	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F7-C4-F9	angles	109.2768804736617	-5.5096088398768615	0.016204674939992787	0.5	6.0096088398768615	False	False	-5.477199489996876	0.032409349879985574	-0.03240934987998578	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F7-C4-F9	angles	109.46339202165414	-5.403088264707165	0.010712584919078415	0.5	5.903088264707165	False	False	-5.381663094869008	0.02142516983815683	-0.021425169838156677	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F7-C4-C3	angles	113.14632954629842	3.3334235029319785	-0.024128176026637686	0.5	3.8334235029319785	False	False	3.2851671508787033	-0.04825635205327537	-0.048256352053275275	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F7-C4-C3	angles	111.75127911230354	4.072787513537989	-0.045833621161837194	0.5	4.572787513537989	False	False	3.9811202712143148	-0.09166724232367439	-0.09166724232367418	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F8-C4-F9	angles	107.67123653178818	-4.270990659538697	-0.00406977874943193	0.5	4.770990659538697	False	False	-4.279130217037561	-0.00813955749886386	0.008139557498863859	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F8-C4-F9	angles	107.99167256109826	-4.479603946274096	0.004612919890461035	0.5	4.979603946274096	False	False	-4.4703781064931745	0.00922583978092207	-0.009225839780921952	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F8-C4-C3	angles	107.77202503419944	5.685092670391896	0.001951425814499646	0.5	6.185092670391896	False	False	5.688995522020895	0.003902851628999292	0.003902851628999393	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F8-C4-C3	angles	108.36126926334	5.121998235266133	0.031874702381173986	0.5	5.621998235266133	False	False	5.185747640028481	0.06374940476234797	0.0637494047623477	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|F9-C4-C3	angles	110.56871903744958	4.33052090530758	0.01339684302738993	0.5	4.83052090530758	False	False	4.35731459136236	0.02679368605477986	0.02679368605477972	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|F9-C4-C3	angles	111.3974313862652	3.9580423138960867	0.009600348609927698	0.5	4.458042313896087	False	False	3.977243011115942	0.019200697219855397	0.01920069721985529	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|O1-S1-O2	angles	115.87508867620741	-3.618181495307482	-0.002313369847516435	0.5	4.118181495307482	False	False	-3.622808235002515	-0.00462673969503287	0.0046267396950328	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|O1-S1-O2	angles	115.8617593435942	-3.516363558456277	2.5229822208791576e-05	0.5	4.016363558456277	False	False	-3.5163130988118594	5.045964441758315e-05	-5.045964441752204e-05	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|O1-S1-O3	angles	115.79825616835085	-2.9801946734126403	0.007418366425424267	0.5	3.4801946734126403	False	False	-2.9653579405617916	0.014836732850848534	-0.014836732850848744	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|O1-S1-O3	angles	115.96678545732925	-3.054015124304769	0.02220189608228884	0.5	3.554015124304769	False	False	-3.0096113321401914	0.04440379216457768	-0.04440379216457746	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|O1-S1-C2	angles	101.68837783605547	4.182271180870245	-0.0427218760109572	0.5	4.682271180870245	True	False	4.09682742884833	-0.0854437520219144	-0.08544375202191468	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|O1-S1-C2	angles	102.50601319835522	3.926857923886118	-0.016024271466695852	0.5	4.426857923886118	True	False	3.894809380952726	-0.032048542933391704	-0.032048542933391655	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|O2-S1-O3	angles	116.27786596346955	-3.59984973875882	0.004143137295265336	0.5	4.09984973875882	False	False	-3.5915634641682894	0.008286274590530673	-0.008286274590530773	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|O2-S1-O3	angles	116.12933095760322	-3.619903218732915	0.005494937624755141	0.5	4.119903218732915	False	False	-3.608913343483405	0.010989875249510282	-0.010989875249510117	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|O2-S1-C2	angles	101.28230695055689	4.524678198083862	0.0022432293988399236	0.5	5.024678198083862	True	False	4.529164656881542	0.004486458797679847	0.004486458797679838	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|O2-S1-C2	angles	100.92184273605463	4.633089992091186	-0.021509287246198102	0.5	5.133089992091186	True	False	4.59007141759879	-0.043018574492396204	-0.04301857449239588	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|O3-S1-C2	angles	102.18621881661765	4.56016837451304	0.02945719391415723	0.5	5.06016837451304	True	False	4.619082762341354	0.05891438782831446	0.05891438782831404	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|O3-S1-C2	angles	101.71880765541988	4.7008584538955915	0.005285250067051896	0.5	5.2008584538955915	True	False	4.711428954029695	0.010570500134103792	0.010570500134103433	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|C1-C3-C4	angles	119.38890145578634	-3.52236001432712	0.035873099995763394	0.5	4.02236001432712	True	False	-3.450613814335593	0.07174619999152679	-0.07174619999152698	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|C1-C3-C4	angles	119.16297945581584	-2.638853839530924	0.07211440195078486	0.5	3.138853839530924	True	False	-2.4946250356293542	0.14422880390156972	-0.14422880390156978	True
individual_CC_FOURIER_2_minus	A	ANGLE|A|C2-C1-C3	angles	121.44059188743243	0.38867399549285153	-0.04741466234992215	0.5	0.8886739954928515	True	False	0.29384467079300725	-0.0948293246998443	-0.09482932469984429	True
individual_CC_FOURIER_2_minus	B	ANGLE|B|C2-C1-C3	angles	117.05902651940126	-1.8073461989810227	-0.0414941781586242	0.5	2.3073461989810227	True	False	-1.890334555298271	-0.0829883563172484	0.08298835631724844	True
individual_CC_FOURIER_2_plus	A	BOND|A|S1-O1	bonds	1.4824048021793783	-0.03077275852866168	4.185268860563518e-06	0.005	0.03577275852866168	False	False	-0.030764387990940553	8.370537721127036e-06	-8.37053772112864e-06	True
individual_CC_FOURIER_2_plus	B	BOND|B|S1-O1	bonds	1.480465887667455	-0.027146956557600577	5.268738245155991e-05	0.005	0.032146956557600574	False	False	-0.02704158179269746	0.00010537476490311982	-0.00010537476490311837	True
individual_CC_FOURIER_2_plus	A	BOND|A|S1-O2	bonds	1.4795360895746836	-0.026059641892111962	1.572658947745893e-05	0.005	0.031059641892111963	False	False	-0.026028188713157045	3.145317895491786e-05	-3.145317895491759e-05	True
individual_CC_FOURIER_2_plus	B	BOND|B|S1-O2	bonds	1.4806664390483129	-0.026749760721457516	-8.193001519083642e-05	0.005	0.031749760721457514	False	False	-0.026913620751839187	-0.00016386003038167284	0.00016386003038167118	True
individual_CC_FOURIER_2_plus	A	BOND|A|S1-O3	bonds	1.4813346426421938	-0.029070129905947928	0.00012570548005319396	0.005	0.034070129905947925	False	False	-0.02881871894584154	0.00025141096010638793	-0.0002514109601063873	True
individual_CC_FOURIER_2_plus	B	BOND|B|S1-O3	bonds	1.4823240170020167	-0.02932586961957817	9.205570205454956e-05	0.005	0.03432586961957817	False	False	-0.029141758215469073	0.00018411140410909912	-0.00018411140410909757	True
individual_CC_FOURIER_2_plus	A	BOND|A|S1-C2	bonds	1.8736790713925773	-0.10442979261240293	-0.00014165934661728778	0.005	0.10942979261240293	True	True	-0.1047131113056375	-0.00028331869323457555	0.0002833186932345716	True
individual_CC_FOURIER_2_plus	B	BOND|B|S1-C2	bonds	1.8779260960849893	-0.10068060525356004	0.00041256248718217475	0.005	0.10568060525356004	True	True	-0.09985548027919569	0.0008251249743643495	-0.0008251249743643496	True
individual_CC_FOURIER_2_plus	A	BOND|A|F1-C1	bonds	1.3595551426661177	0.006032455246079316	8.580329668361682e-05	0.005	0.011032455246079317	False	False	0.006204061839446549	0.00017160659336723364	0.00017160659336723331	True
individual_CC_FOURIER_2_plus	B	BOND|B|F1-C1	bonds	1.3609327811824499	0.005805030997336091	8.965444497408112e-05	0.005	0.010805030997336092	False	False	0.005984339887284254	0.00017930888994816224	0.00017930888994816246	True
individual_CC_FOURIER_2_plus	A	BOND|A|F2-C1	bonds	1.3774984810535549	-0.009230855726468201	-4.7612731401435135e-05	0.005	0.014230855726468202	False	False	-0.009326081189271071	-9.522546280287027e-05	9.522546280286981e-05	True
individual_CC_FOURIER_2_plus	B	BOND|B|F2-C1	bonds	1.361694349976532	0.003761666180506884	2.6839341902370607e-05	0.005	0.008761666180506885	False	False	0.0038153448643116253	5.3678683804741214e-05	5.3678683804741275e-05	True
individual_CC_FOURIER_2_plus	A	BOND|A|F3-C2	bonds	1.375531096363811	-0.0240095301631027	8.155342919423028e-05	0.005	0.0290095301631027	False	False	-0.02384642330471424	0.00016310685838846057	-0.00016310685838846067	True
individual_CC_FOURIER_2_plus	B	BOND|B|F3-C2	bonds	1.3737307862856514	-0.02089804406329554	5.1908546521154977e-05	0.005	0.02589804406329554	False	False	-0.02079422697025323	0.00010381709304230995	-0.00010381709304230907	True
individual_CC_FOURIER_2_plus	A	BOND|A|F4-C2	bonds	1.3712622667249406	-0.01461903729287295	5.636551916146653e-05	0.005	0.01961903729287295	False	False	-0.014506306254550017	0.00011273103832293306	-0.00011273103832293296	True
individual_CC_FOURIER_2_plus	B	BOND|B|F4-C2	bonds	1.3746418065114232	-0.02205963693614743	3.1095839210468946e-05	0.005	0.027059636936147432	False	False	-0.021997445257726494	6.219167842093789e-05	-6.219167842093712e-05	True
individual_CC_FOURIER_2_plus	A	BOND|A|F5-C3	bonds	1.3493720025730402	0.010698904702354683	7.407311084675019e-05	0.005	0.015698904702354684	False	False	0.010847050924048184	0.00014814622169350038	0.0001481462216935004	True
individual_CC_FOURIER_2_plus	B	BOND|B|F5-C3	bonds	1.3601883799422818	0.004084868184351498	-2.152315060370329e-05	0.005	0.009084868184351499	False	False	0.004041821883144091	-4.304630120740658e-05	-4.3046301207406816e-05	True
individual_CC_FOURIER_2_plus	A	BOND|A|F6-C3	bonds	1.3764797496427925	-0.008515701225140004	9.571630250207344e-05	0.005	0.013515701225140005	False	False	-0.008324268620135857	0.00019143260500414688	-0.00019143260500414754	True
individual_CC_FOURIER_2_plus	B	BOND|B|F6-C3	bonds	1.3700696599680562	-0.0024912806564183487	7.397781191527297e-05	0.005	0.007491280656418349	False	False	-0.002343325032587803	0.00014795562383054594	-0.00014795562383054578	True
individual_CC_FOURIER_2_plus	A	BOND|A|F7-C4	bonds	1.330175822145935	0.01643273077393781	-3.58234082671939e-05	0.005	0.02143273077393781	False	False	0.016361083957403422	-7.16468165343878e-05	-7.164681653438684e-05	True
individual_CC_FOURIER_2_plus	B	BOND|B|F7-C4	bonds	1.3403759103553696	0.008485827134460555	9.215224295867497e-06	0.005	0.013485827134460556	False	False	0.00850425758305229	1.8430448591734995e-05	1.8430448591734774e-05	True
individual_CC_FOURIER_2_plus	A	BOND|A|F8-C4	bonds	1.3572512969131418	-0.0034453906866040995	6.689143908983563e-06	0.005	0.0084453906866041	False	False	-0.0034320123987861325	1.3378287817967127e-05	-1.337828781796703e-05	True
individual_CC_FOURIER_2_plus	B	BOND|B|F8-C4	bonds	1.3559843534831049	-0.0020621055111986752	-7.809900441525616e-05	0.005	0.007062105511198675	False	False	-0.0022183035200291877	-0.00015619800883051233	0.00015619800883051246	True
individual_CC_FOURIER_2_plus	A	BOND|A|F9-C4	bonds	1.351186931996573	0.0005750218207176694	5.732532872075735e-05	0.005	0.0055750218207176695	False	False	0.0006896724781591841	0.0001146506574415147	0.00011465065744151474	True
individual_CC_FOURIER_2_plus	B	BOND|B|F9-C4	bonds	1.3442475330395833	0.005794006790206252	5.798688729974044e-05	0.005	0.010794006790206253	False	False	0.005909980564805733	0.00011597377459948088	0.00011597377459948103	True
individual_CC_FOURIER_2_plus	A	BOND|A|C1-C2	bonds	1.5463338589367104	-0.059583577632589035	-0.00019556581793505964	0.005	0.06458357763258904	True	False	-0.05997470926845915	-0.0003911316358701193	0.0003911316358701164	True
individual_CC_FOURIER_2_plus	B	BOND|B|C1-C2	bonds	1.5414727177177037	-0.05181762879074103	0.00010047283580826197	0.005	0.05681762879074103	True	False	-0.051616683119124505	0.00020094567161652393	-0.00020094567161652727	True
individual_CC_FOURIER_2_plus	A	BOND|A|C1-C3	bonds	1.5536251466595754	-0.02761777676931043	-0.00014568224671359297	0.005	0.03261777676931043	True	False	-0.02790914126273762	-0.00029136449342718595	0.0002913644934271868	True
individual_CC_FOURIER_2_plus	B	BOND|B|C1-C3	bonds	1.5582651596570543	-0.03491559976130598	6.68349122079844e-05	0.005	0.03991559976130598	True	False	-0.03478192993689001	0.0001336698244159688	-0.00013366982441596897	True
individual_CC_FOURIER_2_plus	A	BOND|A|C3-C4	bonds	1.5480468386153412	-0.05273299037939738	-5.315248719305385e-05	0.005	0.05773299037939738	True	False	-0.05283929535378349	-0.0001063049743861077	0.00010630497438610803	True
individual_CC_FOURIER_2_plus	B	BOND|B|C3-C4	bonds	1.545069010019299	-0.050153542777362725	7.483235931431622e-05	0.005	0.05515354277736272	True	False	-0.050003878058734096	0.00014966471862863244	-0.00014966471862862957	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|S1-C2-F3	angles	109.67733398017896	-0.7823903616519488	-0.03850764952436505	0.5	1.2823903616519488	True	False	-0.8594056607006788	-0.0770152990487301	0.07701529904873006	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|S1-C2-F3	angles	109.47537283316586	-1.442183808451432	-0.016899982375954983	0.5	1.942183808451432	True	False	-1.475983773203342	-0.03379996475190997	0.03379996475191005	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|S1-C2-F4	angles	108.96744940646958	-1.582693562191352	0.037471266477289905	0.5	2.082693562191352	True	False	-1.5077510292367722	0.07494253295457981	-0.07494253295457987	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|S1-C2-F4	angles	109.71820108431614	-2.443790762484298	0.05127601114454147	0.5	2.943790762484298	True	False	-2.341238740195215	0.10255202228908294	-0.10255202228908278	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|S1-C2-C1	angles	119.96985166647593	-6.6544355331031255	0.059758548755921084	0.5	7.1544355331031255	True	True	-6.534918435591283	0.11951709751184217	-0.11951709751184225	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|S1-C2-C1	angles	116.91210244206768	-5.110195931532331	-0.04065010609838521	0.5	5.610195931532331	True	False	-5.191496143729101	-0.08130021219677042	0.08130021219677008	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F1-C1-F2	angles	107.3508090300338	-5.555335602249812	0.011556361892227971	0.5	6.055335602249812	False	False	-5.532222878465356	0.023112723784455943	-0.023112723784455724	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F1-C1-F2	angles	108.74266895623758	-6.040644790562524	-0.005679862707997154	0.5	6.540644790562524	False	False	-6.052004515978519	-0.011359725415994308	0.011359725415994504	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F1-C1-C2	angles	109.50557562604796	0.9169602415963993	-0.08478034557992982	0.5	1.4169602415963993	True	False	0.7473995504365397	-0.16956069115985964	-0.1695606911598596	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F1-C1-C2	angles	110.38735878107522	2.269310803102499	-0.0046892993845144585	0.5	2.769310803102499	True	False	2.25993220433347	-0.009378598769028917	-0.009378598769028912	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F1-C1-C3	angles	105.39046626206549	2.3213646253494176	-0.04845001462437098	0.5	2.8213646253494176	True	False	2.2244645961006757	-0.09690002924874196	-0.09690002924874186	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F1-C1-C3	angles	104.5121831407152	0.5245552027159022	0.021205429518447484	0.5	1.0245552027159022	True	False	0.5669660617527972	0.04241085903689497	0.04241085903689501	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F2-C1-C2	angles	106.7104538689189	-0.956037483035729	0.029722748189676122	0.5	1.456037483035729	True	False	-0.8965919866563767	0.059445496379352245	-0.05944549637935226	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F2-C1-C2	angles	109.60661113251722	1.5639524053591458	-0.03097622540723831	0.5	2.063952405359146	True	False	1.5019999545446692	-0.06195245081447662	-0.061952450814476645	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F2-C1-C3	angles	105.69935642344878	1.7485644339946873	0.04721793415156243	0.5	2.2485644339946873	True	False	1.843000302297812	0.09443586830312486	0.09443586830312478	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F2-C1-C3	angles	106.15292052824611	2.9739531591271344	-0.024715662710279362	0.5	3.4739531591271344	True	False	2.9245218337065757	-0.049431325420558725	-0.049431325420558725	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F3-C2-F4	angles	107.18253818691385	-4.320229494934907	0.0059948590207863335	0.5	4.820229494934907	False	False	-4.308239776893334	0.011989718041572667	-0.011989718041572672	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F3-C2-F4	angles	107.21219794496402	-3.6872045886707525	-0.023192685057300502	0.5	4.1872045886707525	False	False	-3.7335899587853536	-0.046385370114601004	0.04638537011460109	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F3-C2-C1	angles	105.91890064776834	7.499900209372981	-0.07640830971390684	0.5	7.999900209372981	False	False	7.347083589945168	-0.1528166194278137	-0.15281661942781355	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F3-C2-C1	angles	107.32580921305703	5.758592402520563	0.04691640329210817	0.5	6.258592402520563	False	False	5.852425209104779	0.09383280658421635	0.09383280658421622	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F4-C2-C1	angles	104.39286289405992	5.906852248244604	0.01199133052540455	0.5	6.406852248244604	False	False	5.930834909295413	0.0239826610508091	0.02398266105080893	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F4-C2-C1	angles	105.74424590376499	6.866016775183212	-0.015110071540738313	0.5	7.366016775183212	False	False	6.835796632101736	-0.030220143081476625	-0.03022014308147636	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F5-C3-F6	angles	107.79480751174968	-5.897166543490641	-0.0016343509505874919	0.5	6.397166543490641	False	False	-5.900435245391816	-0.0032687019011749838	0.0032687019011747864	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F5-C3-F6	angles	107.77152882883	-5.210913209698276	-0.012822743968412811	0.5	5.710913209698276	False	False	-5.236558697635102	-0.025645487936825622	0.025645487936825972	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F5-C3-C1	angles	110.4150854742138	3.0319442086500885	0.012884110913672907	0.5	3.5319442086500885	False	False	3.057712430477434	0.025768221827345814	0.025768221827345617	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F5-C3-C1	angles	110.16968887384166	2.0107778103275535	0.04587856385504842	0.5	2.5107778103275535	False	False	2.1025349380376506	0.09175712771009684	0.09175712771009703	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F5-C3-C4	angles	108.29467545540544	1.710937329063583	0.020615103867898218	0.5	2.210937329063583	True	False	1.7521675367993794	0.041230207735796436	0.04123020773579644	True
individual_CC_FOURIER_2_plus	B	ANGLE|B|F5-C3-C4	angles	106.87356801362543	2.010937356349231	0.024072875353718173	0.5	2.510937356349231	True	False	2.0590831070566677	0.04814575070743635	0.04814575070743654	True
individual_CC_FOURIER_2_plus	A	ANGLE|A|F6-C3-C1	angles	105.21783735379346	2.6931331393982703	0.011807708684160168	0.5	3.1931331393982703	False	False	2.7167485567665905	0.023615417368320336	0.02361541736832029	True
