observable_id	kind	source_id	J_raw__R_OG2P1-SG3O1	J_normalized__R_OG2P1-SG3O1	E_raw__R_OG2P1-SG3O1	E_normalized__R_OG2P1-SG3O1	J_raw__R_CG312-SG3O1	J_normalized__R_CG312-SG3O1	E_raw__R_CG312-SG3O1	E_normalized__R_CG312-SG3O1	J_raw__R_CG312-CG312	J_normalized__R_CG312-CG312	E_raw__R_CG312-CG312	E_normalized__R_CG312-CG312	J_raw__TH_CG312-CG312-SG3O1	J_normalized__TH_CG312-CG312-SG3O1	E_raw__TH_CG312-CG312-SG3O1	E_normalized__TH_CG312-CG312-SG3O1	J_raw__CC_FOURIER_1	J_normalized__CC_FOURIER_1	E_raw__CC_FOURIER_1	E_normalized__CC_FOURIER_1	J_raw__CC_FOURIER_2	J_normalized__CC_FOURIER_2	E_raw__CC_FOURIER_2	E_normalized__CC_FOURIER_2	J_raw__CC_FOURIER_3	J_normalized__CC_FOURIER_3	E_raw__CC_FOURIER_3	E_normalized__CC_FOURIER_3	J_raw__CC_FOURIER_4	J_normalized__CC_FOURIER_4	E_raw__CC_FOURIER_4	E_normalized__CC_FOURIER_4
ANGLE|A|F3-C2-F4	angle	GEO_A	4.632094646304097	0.001900571454569854	0.21685780478300148	8.897783507081576e-05	27.737219302309768	0.01138071893180679	0.8217664991446023	0.0003371748787219189	32.98333054030422	0.013533224445567357	0.8744800532403744	0.0003588035119501465	-0.023721515430118245	-0.004866527837637503	0.0016519340292960852	0.000338898371109253	-0.005079957142584135	-0.0005058089332360058	0.002508594823227517	0.0002497796016469171	0.0030485227517118574	0.00024597204502649746	0.0014594233659153877	0.00011775452542451364	-0.002734837540430135	-8.920384759627688e-05	0.010186547429406643	0.00033226076905545156	0.0032427992064043565	3.061830894972688e-05	0.00992052079326134	9.366894194077019e-05
ANGLE|A|F3-C2-C1	angle	GEO_A	19.6304702631096	0.004932341236436651	1.5792071605755753	0.000396790728626645	104.03068755887546	0.026138693736021474	0.6521588866674833	0.0001638610856645419	-14.599124530015217	-0.003668168055585917	1.20507190268137	0.0003027857080752865	-0.10383313258195415	-0.013044528090210913	0.0024575400724148925	0.00030874008816147866	0.02682318800658834	0.001635507252951701	0.022280738291413894	0.0013585375857551164	-0.038855370872781236	-0.0019198310165628543	0.015236337916049333	0.0007528224143281835	0.07541206829813518	0.0015062898178045418	0.03470942102314539	0.0006932901941153584	0.06641469995827265	0.0003840086363010025	0.11988558249662161	0.0006931763461342656
ANGLE|A|F4-C2-C1	angle	GEO_A	13.148937769557278	0.0033037949222237965	1.2063650827927732	0.00030311063180376186	91.21217781039803	0.022917921977899307	1.3125406692172357	0.0003297882516572387	-17.77909455046256	-0.004467165586070964	2.1516800642511322	0.0005406299577279399	-0.09483813013520148	-0.011914488389293968	0.00121512257212443	0.00015265551689501143	-0.022384153249888072	-0.0013648431716014623	0.010866100742329497	0.0006625456515839459	0.006097865488285947	0.00030129351583259225	0.004468249287681026	0.00022077471864344317	0.005667203548682664	0.00011319741247592271	0.04588425356935666	0.0009164976575876879	-0.01761062317093831	-0.00010182431588988153	0.057014119050211774	0.0003296546415195799
ANGLE|A|F5-C3-F6	angle	GEO_A	3.915351286082114	0.0016064880917056512	0.3082469325211431	0.00012647524837944423	1.1725184540551936	0.0004810901490347868	0.6176877461027235	0.00025344035209149253	27.86100850015316	0.011431510254905719	0.5126810517505245	0.00021035558352274834	0.01139145286613541	0.0023369848628556674	0.0005135048452145823	0.000105346795037624	0.0027305144929812286	0.00027187603834345027	0.0020598836357742473	0.00020510164065503644	-0.0008311047916009784	-6.705823176376804e-05	0.003219596068209756	0.0002597752070612319	-0.006831798849731285	-0.00022283690873425678	0.01521318197765976	0.0004962175436483685	0.013441450659712473	0.00012691334332967283	0.0442771503513658	0.0004180621070198264
ANGLE|A|F5-C3-C1	angle	GEO_A	-10.598719683372337	-0.002663028518780336	2.258099809691021	0.0005673689248422766	5.494580938375293	0.0013805654055174042	1.2224078766842237	0.0003071415354345912	-7.9199326766712375	-0.0019899579585904263	1.7021822776376807	0.0004276893893724811	-0.021187908192970895	-0.0026618311200220287	0.0002563486322389512	3.220500866126534e-05	0.008083532484093325	0.0004928823525360982	0.014960710421544787	0.0009122088842585251	0.006551864709365418	0.00032372546710587977	0.012819522769180634	0.0006334083777089181	0.0008749253268547363	1.7475864817424577e-05	0.03625755421981422	0.0007242127947464449	0.08848145850421929	0.0005115982491749059	0.11090015852221921	0.0006412227814992603
ANGLE|A|F5-C3-C4	angle	GEO_A	3.4757382690813188	0.0017466241981851623	0.6073639715637643	0.000305211879523802	-5.788004662157675	-0.002908581780182542	0.8658525973026566	0.0004351073013647882	81.95722274140849	0.0411850540443689	1.1598268369252285	0.0005828349151311671	-0.00903419359714519	-0.002269926548875891	0.001645981079741514	0.0004135683070853526	-0.010513269752507881	-0.0012820645277691106	0.006473030150657175	0.0007893683448346662	0.010483251224471246	0.0010359479476367078	0.015536325746337383	0.0015352894274977508	-0.039651329976209126	-0.0015840009683714973	0.04300464832413623	0.001717960144862209	-0.05494971116810632	-0.0006354365423334296	0.10970923388234827	0.0012686737520234974
ANGLE|A|F6-C3-C1	angle	GEO_A	3.2026105685503126	0.0008046861822354674	0.9416682533299647	0.00023660305100642654	-4.709069580165703	-0.0011831982506883385	1.105268535053664	0.0002777091684362711	-47.74410909326576	-0.011996158773648328	1.7731580719390958	0.00044552272868272647	0.004491769412638291	0.0005642997646407678	0.00013188227349737096	1.656833400340195e-05	-0.006120735449712811	-0.0003732034841997567	0.004600382684013238	0.0002805020508452993	0.0060044895875677184	0.00029667984347863904	0.01053192399735129	0.0005203788794192598	-0.023448890721624593	-0.00046837099326273147	0.02783430797154478	0.0005559658504182741	-0.06369919200714946	-0.0003683076167100007	0.10482966875901135	0.0006061233156112377
ANGLE|A|F6-C3-C4	angle	GEO_A	1.4887823518989762	0.0007481412811745094	0.5505960203894137	0.0002766849107112965	6.775152151909936	0.0034046420584021558	2.353911926947404	0.0011828852501859105	94.6474068969323	0.04756211152382126	1.7243978987343274	0.0008665425483907624	0.010169760867988487	0.002555248561117944	0.0018010558004191164	0.00045253229670329004	0.006229821050212081	0.0007597096593969688	0.003981902935127886	0.0004855821857828186	-0.002466091690536132	-0.00024369754866994527	0.004854562380165879	0.00047972464140397144	0.007492652486575935	0.0002993183028546188	0.02031241280743637	0.0008114452043915249	-0.011150990802377692	-0.0001289496684955723	0.019793070561272445	0.00022888637723935093
ANGLE|A|F7-C4-F8	angle	GEO_A	2.3847208218654714	0.000978462805109602	1.2320491889386591	0.0005055159054211239	1.1107462359447595	0.0004557447009404072	0.6363093837172453	0.0002610809025529869	12.518820628130811	0.0051365343213981614	0.8234956733749528	0.00033788436750250845	-0.0009563209132750217	-0.00019619161178289926	0.0005376240104423696	0.00011029490171939936	-0.0009885875477522177	-9.843319518333248e-05	0.001524475738654554	0.0001517913292317231	0.0009967615485351189	8.04243551599825e-05	0.0013662503588272462	0.00011023680062424138	0.0018323337236836323	5.97663355927481e-05	0.009265710916100447	0.00030222528841730966	0.012414709992114581	0.00011721892163693448	0.02093594961251778	0.0001976759375437113
ANGLE|A|F7-C4-F9	angle	GEO_A	-0.3021308212680651	-0.00012396577753565475	1.40503448814436	0.0005764926334102429	3.0746756860366986	0.0012615547149071999	1.4493629095446192	0.0005946808050199698	5.8665342831858425	0.002407068172662388	0.9221862997406081	0.00037837762198595097	0.0023416515206520216	0.00048039562838513174	0.00018679387991140197	3.832122864018149e-05	0.009909866443322812	0.0009867207209662762	0.010691597019875659	0.0010645572652334633	-0.008240447367882098	-0.0006648858663997137	0.0036233750471166954	0.00029235437712800606	0.01380332587018529	0.0004502314155933717	0.008815249314508217	0.00028753231032907994	0.02163230825544815	0.00020425091265377862	0.043724723697633125	0.00041284612882338243
ANGLE|A|F7-C4-C3	angle	GEO_A	-2.929815045995099	-0.0012021176743507301	2.2777273150554644	0.0009345628375150983	-8.71565671855734	-0.003576077267837539	0.36943601205001764	0.00015158143181565135	-10.456153757104403	-0.004290211852903776	0.6643076840506443	0.00027256874432940437	-0.0005927023295626554	-0.00012159435575465181	0.0011356719545296092	0.00023298592357743757	-0.013144232550388324	-0.0013087650265364002	0.014463280338530681	0.0014401019917668206	0.01226972866575693	0.0009899910539102083	0.013509738865319402	0.0010900420850100494	-0.012874412996239926	-0.0004199325034230315	0.022801048527356444	0.0007437155691338504	-0.00762406252334813	-7.198592541002348e-05	0.019070820176426643	0.000180065501105746
ANGLE|A|F8-C4-F9	angle	GEO_A	0.12787610562270402	5.2468201672430905e-05	1.6642760962626275	0.0006828607536341011	0.3814471586167656	0.000156509664946559	1.2673375872465655	0.0005199949106277664	8.297530006629472	0.003404517799872581	0.7000591085137196	0.00028723773146872075	0.0015756106395770075	0.0003232404380473898	0.001307845087781222	0.00026830766970831145	-0.0011720693113659308	-0.00011670238772114652	0.011915990102395512	0.001186469506133959	0.0020695754594157734	0.00016698504474119347	0.0055231322104958725	0.00044563752197831596	-0.005933627831780086	-0.00019354072224556673	0.02368422594794371	0.0007725227004028429	-0.02073579071790732	-0.00019578604967704496	0.02683063565077175	0.0002533331974580633
ANGLE|A|F8-C4-C3	angle	GEO_A	1.8963710459942718	0.0007780904650049056	0.5833277322628182	0.0002393422676460777	2.9907735089338416	0.0012271292346538575	0.281729178882358	0.00011559488227004195	2.6590785550197893	0.0010910331465618518	1.377813397428586	0.0005653236846026153	0.0012717204256986747	0.00026089660551353595	0.001427546437235092	0.0002928646990025031	0.005128578223221325	0.0005106501112695213	0.00903902604718457	0.0009000115540528254	-0.0009923446027926275	-8.006797101410673e-05	0.006658677161882287	0.0005372597064462479	-0.0027886166195401074	-9.095799229623576e-05	0.025780930138067	0.0008409121671500401	-0.00607083824952781	-5.732047816613525e-05	0.02646752328929543	0.00024990471306557004
ANGLE|A|F9-C4-C3	angle	GEO_A	-0.7526216132376362	-0.0003088043883889712	1.98428000177517	0.0008141599464632623	1.9530000929677271	0.0008013256444205766	0.2357364735591816	9.67238466953657e-05	-14.513814979864037	-0.005955090418898795	1.4403000209426653	0.0005909622567846561	-0.0031702976795173754	-0.0006503944470335208	0.0030072415110889	0.000616943068891457	0.0014474734921776644	0.0001441242519210199	0.005599437598245733	0.0005575333568364545	-0.006812600701451288	-0.0005496791275525013	0.0074597818340617576	0.0006018973590226033	0.007099232735612304	0.00023155996129059196	0.006470534036624903	0.00021105331616108673	0.0014845464669122066	1.4016995651279796e-05	0.011962566827753318	0.00011294981392635549
ANGLE|A|O1-S1-O2	angle	GEO_A	-85.14287910734453	-0.034934546451987056	0.3697486351214787	0.00015170970261558695	19.351100436921342	0.007939852682904884	0.5221980329803037	0.00021426044822006783	4.325984538439798	0.0017749729559669843	0.6599818621896967	0.0002707938381208209	0.021930701899989913	0.004499137991821739	0.0004806876075789969	9.861425718697854e-05	-0.00037715093931467436	-3.755274088526495e-05	0.006894844088049161	0.0006865163691579248	0.001176401411413508	9.491871457247654e-05	0.0035658712278434034	0.00028771464399314815	0.007950138841721355	0.0002593144796069359	0.020828873558084958	0.0006793879471850835	0.030567213460841458	0.00028861373335355107	0.05766691754629743	0.0005444874582810643
ANGLE|A|O1-S1-O3	angle	GEO_A	-84.35259239168147	-0.03461028788487997	0.19427977467103466	7.971395710462154e-05	15.436699962137368	0.006333754713800326	0.16083792255826596	6.599259897905138e-05	3.766521730156569	0.0015454225852367602	0.9588228410148919	0.00039340977695187583	-0.003981151821363937	-0.0008167431891779552	0.0003613306695614974	7.412788475480884e-05	0.003320152637442675	0.0003305860298796362	0.007655502483157388	0.0007622547662718395	-0.003772408783930814	-0.0003043792613121653	0.005543214446688412	0.00044725787029364683	0.010593165266072901	0.0003455236685862953	0.014544831436388739	0.0004744175504337616	0.010919651182561552	0.0001031026690985411	0.021047143926495163	0.00019872582735868614
ANGLE|A|O1-S1-C2	angle	GEO_A	99.69554178550766	0.04090557627456835	2.547859782644529	0.0010453995315066458	-21.56642650719931	-0.008848811979557888	2.5488932260077495	0.0010458235584547173	-5.129203477132194	-0.002104537678455265	1.2743833648631775	0.0005228858282008917	-0.01742665798484211	-0.0035751221902351814	0.0011239992823715785	0.00023059124587802932	-0.014871797968325495	-0.0014807778992075484	0.003788962046243911	0.00037726516127800283	0.021725049840810584	0.0017528998052076363	0.013773528931599912	0.0011113261584270043	-0.034605362942414786	-0.0011287440209130316	0.037717316543398924	0.0012302484907928818	-0.07861761162395453	-0.0007423026121499933	0.1396250106783749	0.0013183306896141882
ANGLE|A|O2-S1-O3	angle	GEO_A	-84.70659250691881	-0.03475553589151804	0.9066815430870987	0.00037201594327344363	17.21515501729698	0.0070634636617314195	0.42938601142297644	0.00017617921450574324	0.5720041992276492	0.00023469616576456877	1.074011842250114	0.0004406723966400881	0.019761941990680043	0.004054211507133148	0.0008495452229450812	0.00017428631357779942	-0.003030712128406776	-0.00030176657510835815	0.0023693320007337365	0.0002359132681901782	-0.002106879955690033	-0.00016999498233543004	0.004859533898916021	0.00039209465972355037	0.002521576997480679	8.224779968106124e-05	0.006844856738045386	0.00022326282576292132	-0.003610470554704648	-3.408983901300926e-05	0.020580797756093883	0.00019432261574611742
ANGLE|A|O2-S1-C2	angle	GEO_A	90.90043439555728	0.037296900001393886	2.209103918722868	0.0009064063169462816	-17.097422144033203	-0.007015157278707023	2.371253218050602	0.0009729369803312979	-8.196074731159797	-0.003362890196121644	0.6858875751903157	0.00028142308091458384	0.043538746107586235	0.00893208195625568	0.002299726205660827	0.0004717945458317246	-0.008002329742851089	-0.0007967881927002363	0.025566728856533646	0.002545667116136169	-0.0011407333910540274	-9.204081710395948e-05	0.003939680907297406	0.00031787572160176	0.01230994752091874	0.00040152099213962576	0.027935678029830085	0.0009111948803656127	0.003044587231570972	2.874680377882445e-05	0.022120903253307324	0.00020886419631506673
ANGLE|A|O3-S1-C2	angle	GEO_A	102.25048137495918	0.04195388068599406	0.8953122544100974	0.00036735106762468854	-21.217088300289788	-0.00870547677707609	0.8332153930876333	0.00034187241680695864	3.286615134868498	0.0013485145240873472	0.6078029029747215	0.00024938455182908396	-0.06881116421532596	-0.014116781332146963	0.0011843505104322857	0.0002429724502854063	0.022740843999358162	0.002264295095676837	0.015136257973810319	0.0015071100570394592	-0.014979655991496088	-0.001208643306320313	0.004625471076944776	0.0003732091483877367	-0.0019875123153667573	-6.482788942842099e-05	0.0382520238513791	0.0012476893619614768	0.031757211267091634	0.0002998496188222864	0.089678780837737	0.0008467414857206835
ANGLE|A|C1-C3-C4	angle	GEO_A	-0.10695581108421948	-7.601018513850309e-05	2.5814406868195285	0.0018345500121981413	-2.2638212208718755	-0.001608827686636388	2.0110687577744835	0.0014292043326596914	-125.56971834586506	-0.08923851301303555	1.7763283418929725	0.0012623815832478512	0.007549863535864176	0.0026827271903889067	0.0006993423394199705	0.00024850047957024357	8.584230378971824e-05	1.480431914209293e-05	0.01734250916172151	0.002990880125767865	-0.018242290791548044	-0.0025493902056644008	0.026857858079357044	0.0037534299345979706	0.054554300039058035	0.003082064119669296	0.056490021333729906	0.0031914233662129524	0.01965085197781491	0.0003213683881266422	0.06704831721982804	0.0010965025667012268
ANGLE|A|C2-C1-C3	angle	GEO_A	-1.9735927946058496	-0.0014025713253474606	2.0826275568673442	0.0014800589567535085	-9.587253537574725	-0.006813364406979304	1.2569268075288875	0.0008932589859057642	-113.56015120330198	-0.08070368528665138	3.0468297618546187	0.0021652876261366617	-0.07741965038815835	-0.02750987487126045	0.002122749014254218	0.0007542860174702753	-0.0416922557555921	-0.007190224780913608	0.03286982039524625	0.005668712159293015	0.024111438890770387	0.0033696133262542645	0.019925178668828765	0.0027845765603057055	0.022849227488563884	0.00129087503925896	0.09238341313282299	0.005219232996581497	0.022972433037793394	0.00037568924670734814	0.03805819265247997	0.0006224004965051244
BOND|B|S1-O1	bond	GEO_B_REVISED	8.576369430796426	0.4764649683775792	0.007072406137623825	0.0003929114520902125	-0.04603578886597237	-0.002557543825887354	0.0031910807673006096	0.00017728226485003385	-0.01979024443321542	-0.0010994580240675234	0.012670733346270537	0.0007039296303483631	-8.447348148865608e-06	-0.0002346485596907113	1.5402367324951424e-05	0.0004278435368042062	-8.104802797781474e-06	-0.00010926715025240143	3.577266978421793e-05	0.00048227918454865187	2.6792737506387e-05	0.00029270768028644395	0.00011102548073799146	0.0012129410408980303	-1.5062685891908956e-05	-6.652351542573302e-05	0.00011540727997039226	0.0005096898404736835	-7.290859604380806e-05	-9.32095895644506e-05	0.00021494504500202283	0.00027479529864369716
BOND|B|S1-O2	bond	GEO_B_REVISED	8.568767581018433	0.4760426433899129	0.004216431061931583	0.00023424617010731015	-0.056967865841528464	-0.00316488143564047	0.005277883522413095	0.0002932157512451719	-0.012117714197179552	-0.0006732063442877529	0.010414432675097349	0.0005785795930609638	-1.638012190030569e-05	-0.00045500338611960243	1.9428837528888383e-05	0.0005396899313580106	1.2884159668047346e-05	0.0001737013774980214	1.5696010093531564e-05	0.00021161012007874953	-4.166328423926835e-05	-0.0004551667510602024	0.00011386667331157683	0.0012439807540763866	9.49430994068301e-05	0.0004193109239136314	0.00027302585576635685	0.0012058035238890169	-0.00011595902346117626	-0.00014824716932714376	0.00024505086621655483	0.00031328391852085326
BOND|B|S1-O3	bond	GEO_B_REVISED	8.569212184832308	0.47606734360179487	0.005416075436522493	0.00030089307980680515	-0.04884399858873234	-0.0027135554771517967	0.009245601879812734	0.0005136445488784851	-0.010949294714013291	-0.0006082941507785162	0.0031818797712170866	0.00017677109840094925	-1.1381290375700459e-05	-0.0003161469548805683	1.1324073254639004e-06	3.1455759040663896e-05	-2.9892195678726807e-05	-0.000402999939430444	9.602001488304996e-05	0.0012945205028721944	4.681242730897317e-05	0.0005114205669697198	9.642984096112308e-05	0.0010534852980734963	-1.7175941142699713e-05	-7.585658983778091e-05	3.7808582692380465e-05	0.00016697950498408207	0.00022565189061740654	0.0002884834059382088	0.000580407764327783	0.0007420190818172745
