state_key	source_id	phase	atom_i_1based	atom_i_name	atom_i_xyz_raw_nm	atom_j_1based	atom_j_name	atom_j_xyz_raw_nm	distance_nm	coordinate_g96_sha256
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310143363"",""4.894045638"",""4.987879590""]"	10	F9	"[""5.236301490"",""5.018829955"",""5.143039303""]"	0.21236356682714444	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310143363"",""4.894045638"",""4.987879590""]"	11	O1	"[""4.694079123"",""5.160667624"",""4.954718154""]"	0.67210275409563991	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310143363"",""4.894045638"",""4.987879590""]"	12	O2	"[""4.654334453"",""5.037962573"",""5.157347959""]"	0.69247161581302563	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310143363"",""4.894045638"",""4.987879590""]"	13	O3	"[""4.789343911"",""5.236807836"",""5.162486479""]"	0.64746085539401532	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310143363"",""4.894045638"",""4.987879590""]"	14	C1	"[""4.997822041"",""5.102368467"",""4.988109692""]"	0.37542384341610652	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310143363"",""4.894045638"",""4.987879590""]"	15	C2	"[""4.889848084"",""5.024249162"",""5.054680487""]"	0.44504318785002356	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310143363"",""4.894045638"",""4.987879590""]"	16	C3	"[""5.114672775"",""5.019986907"",""4.935515881""]"	0.23835249533124864	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	9	F8	"[""5.310143363"",""4.894045638"",""4.987879590""]"	17	C4	"[""5.195153540"",""4.945711250"",""5.037271340""]"	0.13539401694671882	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236301490"",""5.018829955"",""5.143039303""]"	11	O1	"[""4.694079123"",""5.160667624"",""4.954718154""]"	0.59125956633539256	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236301490"",""5.018829955"",""5.143039303""]"	12	O2	"[""4.654334453"",""5.037962573"",""5.157347959""]"	0.5824572317884118	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236301490"",""5.018829955"",""5.143039303""]"	13	O3	"[""4.789343911"",""5.236807836"",""5.162486479""]"	0.49765814238809186	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236301490"",""5.018829955"",""5.143039303""]"	14	C1	"[""4.997822041"",""5.102368467"",""4.988109692""]"	0.29640228566448146	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236301490"",""5.018829955"",""5.143039303""]"	15	C2	"[""4.889848084"",""5.024249162"",""5.054680487""]"	0.35758441059200519	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236301490"",""5.018829955"",""5.143039303""]"	16	C3	"[""5.114672775"",""5.019986907"",""4.935515881""]"	0.24054283096586304	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	10	F9	"[""5.236301490"",""5.018829955"",""5.143039303""]"	17	C4	"[""5.195153540"",""4.945711250"",""5.037271340""]"	0.13500503993277055	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	11	O1	"[""4.694079123"",""5.160667624"",""4.954718154""]"	12	O2	"[""4.654334453"",""5.037962573"",""5.157347959""]"	0.24019784805168351	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	11	O1	"[""4.694079123"",""5.160667624"",""4.954718154""]"	13	O3	"[""4.789343911"",""5.236807836"",""5.162486479""]"	0.24091572922786791	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	11	O1	"[""4.694079123"",""5.160667624"",""4.954718154""]"	14	C1	"[""4.997822041"",""5.102368467"",""4.988109692""]"	0.31108446883775953	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	11	O1	"[""4.694079123"",""5.160667624"",""4.954718154""]"	15	C2	"[""4.889848084"",""5.024249162"",""5.054680487""]"	0.2587043696659716	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	11	O1	"[""4.694079123"",""5.160667624"",""4.954718154""]"	16	C3	"[""5.114672775"",""5.019986907"",""4.935515881""]"	0.44391306753315768	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	11	O1	"[""4.694079123"",""5.160667624"",""4.954718154""]"	17	C4	"[""5.195153540"",""4.945711250"",""5.037271340""]"	0.55144976436105997	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	12	O2	"[""4.654334453"",""5.037962573"",""5.157347959""]"	13	O3	"[""4.789343911"",""5.236807836"",""5.162486479""]"	0.24040257227156134	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	12	O2	"[""4.654334453"",""5.037962573"",""5.157347959""]"	14	C1	"[""4.997822041"",""5.102368467"",""4.988109692""]"	0.38829554891752299	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	12	O2	"[""4.654334453"",""5.037962573"",""5.157347959""]"	15	C2	"[""4.889848084"",""5.024249162"",""5.054680487""]"	0.25728454643629467	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	12	O2	"[""4.654334453"",""5.037962573"",""5.157347959""]"	16	C3	"[""5.114672775"",""5.019986907"",""4.935515881""]"	0.511315916141594	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	12	O2	"[""4.654334453"",""5.037962573"",""5.157347959""]"	17	C4	"[""5.195153540"",""4.945711250"",""5.037271340""]"	0.56161729486300105	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	13	O3	"[""4.789343911"",""5.236807836"",""5.162486479""]"	14	C1	"[""4.997822041"",""5.102368467"",""4.988109692""]"	0.3032232485642527	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	13	O3	"[""4.789343911"",""5.236807836"",""5.162486479""]"	15	C2	"[""4.889848084"",""5.024249162"",""5.054680487""]"	0.25865886915811737	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	13	O3	"[""4.789343911"",""5.236807836"",""5.162486479""]"	16	C3	"[""5.114672775"",""5.019986907"",""4.935515881""]"	0.45206839898452467	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	13	O3	"[""4.789343911"",""5.236807836"",""5.162486479""]"	17	C4	"[""5.195153540"",""4.945711250"",""5.037271340""]"	0.51487620687381019	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	14	C1	"[""4.997822041"",""5.102368467"",""4.988109692""]"	15	C2	"[""4.889848084"",""5.024249162"",""5.054680487""]"	0.14897205090503679	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	14	C1	"[""4.997822041"",""5.102368467"",""4.988109692""]"	16	C3	"[""5.114672775"",""5.019986907"",""4.935515881""]"	0.15233819094329584	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	14	C1	"[""4.997822041"",""5.102368467"",""4.988109692""]"	17	C4	"[""5.195153540"",""4.945711250"",""5.037271340""]"	0.25670619737327721	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	15	C2	"[""4.889848084"",""5.024249162"",""5.054680487""]"	16	C3	"[""5.114672775"",""5.019986907"",""4.935515881""]"	0.25448872632017683	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	15	C2	"[""4.889848084"",""5.024249162"",""5.054680487""]"	17	C4	"[""5.195153540"",""4.945711250"",""5.037271340""]"	0.31572567758095865	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_-1h	GEO_B_REVISED	CG_FINAL	16	C3	"[""5.114672775"",""5.019986907"",""4.935515881""]"	17	C4	"[""5.195153540"",""4.945711250"",""5.037271340""]"	0.14949314430457231	3b6daa893d4b93970ff9c675bff9776bd879e5590aa5b06336a2073207a6710b
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	2	F1	"[""4.958855382"",""5.189461177"",""4.897758322""]"	0.33281177571081794	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	3	F2	"[""5.061976037"",""5.190309613"",""5.092679912""]"	0.41162268653243422	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	4	F3	"[""4.935209981"",""4.976531361"",""5.177161007""]"	0.26717845960265335	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	5	F4	"[""4.805487379"",""5.142693204"",""5.110594216""]"	0.26572995625574336	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	6	F5	"[""5.078418648"",""4.961946104"",""4.825192893""]"	0.33605534182885116	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	7	F6	"[""5.213327328"",""5.120956357"",""4.896066455""]"	0.4854736790523777	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	8	F7	"[""5.127237901"",""4.821507892"",""5.059771375""]"	0.37421622700064572	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	0.52987752267368815	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	0.50150042211120982	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	0.14824048021793784	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	0.14795360895746837	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	0.14813346426421939	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.29658917834348086	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.18736790713925772	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.36089342632730709	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	1	S1	"[""4.777676017"",""4.919538424"",""4.969028394""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.42505442273312133	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	2	F1	"[""4.958855382"",""5.189461177"",""4.897758322""]"	3	F2	"[""5.061976037"",""5.190309613"",""5.092679912""]"	0.22051987570149648	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	2	F1	"[""4.958855382"",""5.189461177"",""4.897758322""]"	4	F3	"[""4.935209981"",""4.976531361"",""5.177161007""]"	0.35208531908537999	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	2	F1	"[""4.958855382"",""5.189461177"",""4.897758322""]"	5	F4	"[""4.805487379"",""5.142693204"",""5.110594216""]"	0.26647346100037106	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	2	F1	"[""4.958855382"",""5.189461177"",""4.897758322""]"	6	F5	"[""5.078418648"",""4.961946104"",""4.825192893""]"	0.2670659553457464	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__R_OG2P1-SG3O1_+1h	GEO_A	START	2	F1	"[""4.958855382"",""5.189461177"",""4.897758322""]"	7	F6	"[""5.213327328"",""5.120956357"",""4.896066455""]"	0.26353698806468312	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
