observable_id	kind	block	family	geometry	source_id	unit	row_weight	observable_scale	J_h_tight_raw__R_OG2P1-SG3O1	J_h_tight_raw__R_CG312-SG3O1	J_h_tight_raw__R_CG312-CG312	J_h_tight_raw__R_CG302-CG312	J_h_tight_raw__TH_OG2P1-SG3O1-OG2P1	J_h_tight_raw__TH_FGA2-CG312-FGA2	J_h_tight_raw__TH_CG312-CG312-SG3O1	J_h_tight_raw__TH_FGA3-CG302-FGA3	J_h_tight_raw__LAMBDA_CS	J_h_tight_raw__LAMBDA_CC
ANGLE|B|F7-C4-F8	angle	angle	FGA3-CG302-FGA3	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	1.4104595501223116	0.8653701616339049	12.116971428469014	30.258867757517294	0.0001181103579028786	-0.000542394170011562	0.0018944354448251488	0.6086876545156628	-0.010345532112268074	0.006557736468408848
ANGLE|B|F7-C4-F9	angle	angle	FGA3-CG302-FGA3	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	-0.2999167504853517	-0.679873633210093	4.323156413846618	18.976743860932288	-0.0001898150705272883	-0.008688519142417306	0.0008988537418659348	0.6273059943843435	0.00472482802379659	-0.0006466038524877149
ANGLE|B|F7-C4-C3	angle	angle	CG312-CG302-FGA3	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	-2.0335288396893247	0.43486430672601273	-2.1593792143548285	-9.515271375562406	0.0018441884545836729	0.0072740003262339314	-0.0018102649325797415	-0.545885001211424	0.013891071584311021	-0.0034666621256462804
ANGLE|B|F8-C4-F9	angle	angle	FGA3-CG302-FGA3	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	0.9550137260561087	0.2348458122867214	7.935405659416972	24.18983998136781	-0.0014841077018701299	-0.002894513633869167	0.0005901331350486316	0.6174328372497158	0.00014470093574914245	0.0022272298842551663
ANGLE|B|F8-C4-C3	angle	angle	CG312-CG302-FGA3	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	0.8088052247288147	-1.0120919874907486	-3.454480071944488	-34.72221906226025	-0.00048149639601291483	-0.01484151721577831	-0.00017011363121355316	-0.5035467124059281	-0.005524907923728506	0.0024682734419911867
ANGLE|B|F9-C4-C3	angle	angle	CG312-CG302-FGA3	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	-0.45542299965006805	0.22401805829730392	-14.821183057996734	-18.249584469742786	-8.03709964287691e-05	0.01748572851358432	-0.0008624393708416278	-0.5228023765615504	-0.004118062973219594	-0.005653430970937734
ANGLE|B|O1-S1-O2	angle	angle	OG2P1-SG3O1-OG2P1	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	-81.44507078574037	17.695462272918405	6.662356499198552	0.6391237906413494	0.48779037118390534	-0.007110234889701417	0.020503084414407624	-0.0010160723162258023	-0.021800240632217083	-0.001088222204828071
ANGLE|B|O1-S1-O3	angle	angle	OG2P1-SG3O1-OG2P1	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	-83.2506574171461	12.81008112564308	5.195406549418635	0.05816169334593724	0.5123034950674779	-0.013893765994630769	-0.005716022605220417	-0.00019362852599158487	0.006798445585332047	0.001787409133555684
ANGLE|B|O1-S1-C2	angle	angle	CG312-SG3O1-OG2P1	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	95.07796375881838	-13.564539104294226	-8.430671177137583	0.30547299525096605	-0.573361994440198	0.03594296265816155	-0.03002847557478816	-0.0001460757109299493	0.16778080049860478	-0.002127281324391106
ANGLE|B|O2-S1-O3	angle	angle	OG2P1-SG3O1-OG2P1	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	-82.0738798126115	15.406778508712193	5.887296821576626	-0.05192615508775589	0.4946866159193064	-0.007586404337516228	0.018690228648814866	-0.00026506891527589005	-0.0023713227184885	0.0018420715085198935
ANGLE|B|O2-S1-C2	angle	angle	CG312-SG3O1-OG2P1	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	91.51114601453969	-20.36499231428479	-2.986780425473512	-0.33690560231747213	-0.589098950806239	-0.02409742497525258	0.0432349189017458	0.0014472478304128344	-0.045788748564490334	-0.0018245519376591801
ANGLE|B|O3-S1-C2	angle	angle	CG312-SG3O1-OG2P1	B	GEO_B_REVISED	degree	0.12309149097933272	3.0	97.80617490120846	-18.979129705634534	-8.98645720194935	-0.7102149034849958	-0.5607602858631111	0.020819626408794534	-0.050985771676728575	0.00040311498671030677	-0.10242784709447506	0.0009985576011217745
ANGLE|B|C1-C3-C4	angle	angle	CG302-CG312-CG312	B	GEO_B_REVISED	degree	0.21320071635561041	3.0	-2.5732463237204684	-5.941822719947254	-122.76235728808871	-74.80120335880969	-0.002125310581334361	0.01865984528654252	-0.007210505106741039	0.07096266960365227	0.04375266243130227	-0.0586449105446718
ANGLE|B|C2-C1-C3	angle	angle	CG312-CG312-CG312	B	GEO_B_REVISED	degree	0.21320071635561041	3.0	0.0019891520537385077	-16.516192395457097	-179.51998440508987	-26.145328572972915	-0.006154986481142544	0.015443194939926741	0.09632362736472544	0.020912409740127202	0.0074253615723307576	0.06381352008745012
PES|T_CC_180	profile_energy	PES	T_CC		T_CC_180	kcal/mol	0.20412414523193154	1.0	-32.369431140176985	-36.67704811806893	-4.835061174713218	-7.608730953154952	0.011907949088790781	-0.19952911923064054	0.054010581076601394	0.0010724259636709643	-0.21549400614244707	0.020860101601338776
PES|T_CS_050	profile_energy	PES	T_CS		T_CS_050	kcal/mol	0.19611613513818404	1.0	14.322218871893	2.4243711223708164	-21.153268965343972	14.353542088551663	0.02893394713683084	0.029907708901529606	-0.01646907991575053	-0.021595350234584032	0.0575064506500933	-0.05174208439770567
PES|T_CS_060	profile_energy	PES	T_CS		T_CS_060	kcal/mol	0.19611613513818404	1.0	9.104992586520034	4.7109854637906174	-7.82886544096556	6.980217645434994	0.005440291525812657	0.013166574895196015	-0.005723031206022966	-0.010958775957098432	-0.20933399095363292	-0.036531268448852794
PES|T_CS_070	profile_energy	PES	T_CS		T_CS_070	kcal/mol	0.19611613513818404	1.0	-0.1029906657504763	-0.5927604261472298	-1.8662435881931159	1.8107549251912025	0.0006559526398183524	0.006161017563695026	0.00621411532361377	-0.0038966209188575525	-0.0365899947418738	-0.027210296245219895
PES|T_CS_080	profile_energy	PES	T_CS		T_CS_080	kcal/mol	0.19611613513818404	1.0	-11.77947783879063	-12.333354640296362	-2.068950376912043	-0.1854727019598712	0.01691617193690248	0.00923732093355642	0.015050153190009574	-0.002376225869861387	0.5354668795458895	-0.029906843231357616
PES|T_CC_300_ANCHOR_ZERO	profile_anchor	PES	T_CC		T_CC_300	kcal/mol	0.20412414523193154	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB_ENERGY|GEO_B_REVISED-GEO_A	AB_energy	AB_energy	AB_energy		GEO_B_REVISED-GEO_A	kcal/mol	1.0	1.0	-30.913139938455902	-29.582642412643523	-1.6003198814531494	2.06238021044447	-0.0010414044992830274	-0.20373861537499982	0.04603298161723224	-0.014403551167901485	-0.1617235665607053	0.03731019836520133
