matrix_id	singular_index_1based	singular_value	supported	variable_id	right_singular_coefficient	absolute_coefficient	null_highlight_abs_ge_0_25
FULL_PRIMARY_118	9	0.28391552589952296	True	LAMBDA_CS	-0.04603853539522791	0.04603853539522791	False
FULL_PRIMARY_118	9	0.28391552589952296	True	LAMBDA_CC	0.2521074530759111	0.2521074530759111	False
FULL_PRIMARY_118	10	0.10149590845554517	False	R_OG2P1-SG3O1	0.004620848264497678	0.004620848264497678	False
FULL_PRIMARY_118	10	0.10149590845554517	False	R_CG312-SG3O1	0.013449485630511055	0.013449485630511055	False
FULL_PRIMARY_118	10	0.10149590845554517	False	R_CG312-CG312	0.03187557457364874	0.03187557457364874	False
FULL_PRIMARY_118	10	0.10149590845554517	False	R_CG302-CG312	0.01260007417700147	0.01260007417700147	False
FULL_PRIMARY_118	10	0.10149590845554517	False	TH_OG2P1-SG3O1-OG2P1	0.024821951702541263	0.024821951702541263	False
FULL_PRIMARY_118	10	0.10149590845554517	False	TH_FGA2-CG312-FGA2	0.053556255754365345	0.053556255754365345	False
FULL_PRIMARY_118	10	0.10149590845554517	False	TH_CG312-CG312-SG3O1	0.25496668761536767	0.25496668761536767	True
FULL_PRIMARY_118	10	0.10149590845554517	False	TH_FGA3-CG302-FGA3	-0.045974981416027	0.045974981416027	False
FULL_PRIMARY_118	10	0.10149590845554517	False	LAMBDA_CS	0.028570542772814997	0.028570542772814997	False
FULL_PRIMARY_118	10	0.10149590845554517	False	LAMBDA_CC	0.9629125383611354	0.9629125383611354	True
LOW_TIER_FULL_99	1	1.3723553071306254	True	R_OG2P1-SG3O1	-0.6179345527984305	0.6179345527984305	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	R_CG312-SG3O1	-0.3804930731115188	0.3804930731115188	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	R_CG312-CG312	0.06849049128412907	0.06849049128412907	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	R_CG302-CG312	-0.026130047427448212	0.026130047427448212	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	TH_OG2P1-SG3O1-OG2P1	0.01852786423690883	0.01852786423690883	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	TH_FGA2-CG312-FGA2	-0.6648550254154889	0.6648550254154889	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	TH_CG312-CG312-SG3O1	0.14668993207383174	0.14668993207383174	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	TH_FGA3-CG302-FGA3	-0.04462513892448216	0.04462513892448216	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	LAMBDA_CS	-0.04490327689834045	0.04490327689834045	False
LOW_TIER_FULL_99	1	1.3723553071306254	True	LAMBDA_CC	0.010346639627372256	0.010346639627372256	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	R_OG2P1-SG3O1	0.12802312921372985	0.12802312921372985	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	R_CG312-SG3O1	-0.1306385583525153	0.1306385583525153	False
LOW_TIER_FULL_99	2	1.2728621615417683	True	R_CG312-CG312	0.5006923928214356	0.5006923928214356	False
