observable_id	kind	family	variable_id	J_h_raw	J_2h_raw	J_h_tight_raw	endpoint_rounding_raw	binary_arithmetic_bound_raw	uncertainty_envelope_raw	J_h_normalized	J_2h_normalized	J_h_tight_normalized	uncertainty_envelope_normalized	step_disagreement_normalized	convergence_disagreement_normalized
BOND|B|F4-C2	bond	CG312-FGA2	TH_OG2P1-SG3O1-OG2P1	9.565927498256244e-05	9.51334046878638e-05	9.36896061730641e-05	6.062181190268288e-08	1.1518067515980626e-14	2.5561609160996584e-06	0.0018789256117655155	0.001868596543670905	0.001840237662546407	5.0207742154946834e-05	1.0329068094610356e-05	3.86879492191084e-05
BOND|B|F4-C2	bond	CG312-FGA2	TH_FGA2-CG312-FGA2	-1.3100657971110152e-05	-1.8075103256853797e-05	-2.2393650291774314e-05	6.06218119025141e-08	1.1518025317676603e-14	1.4328059418310322e-05	-0.00025732122470493296	-0.0003550285578768992	-0.00043985283268982575	0.0002814296659980836	9.770733317196624e-05	0.00018253160798489278
BOND|B|F4-C2	bond	CG312-FGA2	TH_CG312-CG312-SG3O1	0.0001429838847359921	0.00014943504259290474	0.00013956058685693495	6.062181190266496e-08	1.1518063034687286e-14	9.935077547872455e-06	0.0028084687360337697	0.0029351814434539865	0.002741228815358691	0.00019514335293652305	0.00012671270742021677	6.72399206750789e-05
BOND|B|F4-C2	bond	CG312-FGA2	TH_FGA3-CG302-FGA3	3.2604436109195944e-05	3.7198048709496945e-05	4.16084669879746e-05	6.062181190263468e-08	1.1518055464454321e-14	1.3658265290982293e-05	0.0006404116074882219	0.0007306386802609109	0.0008172674767214845	0.0002682736668471787	9.022707277268904e-05	0.0001768558692332627
BOND|B|F4-C2	bond	CG312-FGA2	LAMBDA_CS	0.0003148572522948534	6.765818652221256e-05	-1.8228594496072503e-05	1.2124362380470188e-06	2.3035969053551835e-13	0.0005814973488016137	0.0006184380505651515	0.0001328932291462244	-3.580434105464624e-05	0.0011421686627211673	0.0004855448214189271	0.0006542423916197978
BOND|B|F4-C2	bond	CG312-FGA2	LAMBDA_CC	-1.6270784115590686e-05	-2.3909172525149458e-05	6.430104932952929e-06	1.2124362380474446e-06	2.303597970472582e-13	3.155171369614983e-05	-3.195883828710149e-05	-4.696205006970076e-05	1.262991889397802e-05	6.197341864612227e-05	1.5003211782599269e-05	4.4588757181079515e-05
BOND|B|F5-C3	bond	CG312-FGA2	R_OG2P1-SG3O1	-0.006971697085189632	-0.009842422765860004	-0.0072549919489794945	6.062181219310052e-05	1.159067192310828e-11	0.0032146423566533347	-0.0002738741269620043	-0.00038664688228024803	-0.00028500300025428936	0.00012628307830439317	0.00011277275531824374	1.1128873292285063e-05
BOND|B|F5-C3	bond	CG312-FGA2	R_CG312-SG3O1	0.007546867231478238	0.0006324143675406901	0.0004919812235382182	6.062181219301069e-05	1.1590649466719499e-11	0.014029960684070579	0.0002964689442273783	2.4843582655990203e-05	1.93268477433516e-05	0.0005511489077492756	0.00027162536157138807	0.0002771420964840267
BOND|B|F5-C3	bond	CG312-FGA2	R_CG312-CG312	-0.20702018196427918	-0.20453646412871285	-0.20738669396103138	6.062181219313606e-05	1.1590680806030432e-11	0.0029108516445116653	-0.008132520806078602	-0.008034951154740662	-0.008146918757094695	0.00011434905204790068	9.756965133794065e-05	1.4397951016093327e-05
BOND|B|F5-C3	bond	CG312-FGA2	R_CG302-CG312	-0.11627565859895217	-0.11253442161335281	-0.1146757456768066	6.062181219305093e-05	1.1590659526414108e-11	0.005401771719937975	-0.004567739260125055	-0.004420769591094875	-0.004504888744760771	0.0002122016340883257	0.0001469696690301796	6.285051536428395e-05
BOND|B|F5-C3	bond	CG312-FGA2	TH_OG2P1-SG3O1-OG2P1	2.0366700339780053e-05	1.7479246056495423e-05	1.4283015383864672e-05	6.062181219299658e-08	1.1590645937801998e-14	9.031761051393006e-06	0.00040003977557368994	0.0003433248171271148	0.00028054491760340247	0.00017740054126379269	5.6714958446575116e-05	0.00011949485797028747
BOND|B|F5-C3	bond	CG312-FGA2	TH_FGA2-CG312-FGA2	-0.0001341831070712507	-0.0001323175040149338	-0.0001364061329515165	6.062181219298773e-08	1.159064372632034e-14	4.149250748775671e-06	-0.0026356051369656095	-0.0025989612321843866	-0.002679269489040308	8.149898170285103e-05	3.6643904781222866e-05	4.3664352074698504e-05
BOND|B|F5-C3	bond	CG312-FGA2	TH_CG312-CG312-SG3O1	-8.699950578172633e-06	-6.160431873902805e-06	-7.911219321310448e-06	6.062181219318241e-08	1.1590692397907855e-14	3.3888717733251953e-06	-0.00017088316805038037	-0.00012100230980762289	-0.00015539102304312928	6.656372809694239e-05	4.988085824275748e-05	1.5492145007251087e-05
BOND|B|F5-C3	bond	CG312-FGA2	TH_FGA3-CG302-FGA3	0.00012469406273984962	0.00012596894386118773	0.0001284294033743194	6.062181219314516e-08	1.1590683083752362e-14	5.070843568001043e-06	0.002449222703806902	0.0024742637339764824	0.0025225917230478814	9.960077425749237e-05	2.5041030169580328e-05	7.336901924097925e-05
BOND|B|F5-C3	bond	CG312-FGA2	LAMBDA_CS	7.208702214933638e-05	3.2268685427050414e-05	-1.1559026857899113e-05	1.2124362438591242e-06	2.318127169748444e-13	0.00012467682197338058	0.0001415922838815017	6.338168412623022e-05	-2.2704072986494152e-05	0.00024488840631712607	7.821059975527149e-05	0.00016429635686799585
BOND|B|F5-C3	bond	CG312-FGA2	LAMBDA_CC	-2.2604152991601012e-05	-1.6825825306376885e-05	-2.1587173770765133e-05	1.2124362438595372e-06	2.3181282020167417e-13	8.007743149919543e-06	-4.439874962038684e-05	-3.304904214777588e-05	-4.2401213777667785e-05	1.572869300918954e-05	1.134970747261096e-05	1.997535842719054e-06
BOND|B|F6-C3	bond	CG312-FGA2	R_OG2P1-SG3O1	-0.021820959768770187	-0.01192875898164969	-0.013482566839195798	6.062181227510739e-05	1.161117364310566e-11	0.018291215528969996	-0.0008572082569164578	-0.0004686059092813573	-0.0005296452466553459	0.0007185468075932983	0.00038860234763510044	0.00032756301026111185
BOND|B|F6-C3	bond	CG312-FGA2	R_CG312-SG3O1	-0.022885498809244176	-0.01935681017672941	-0.016129487560245792	6.062181227528928e-05	1.1611219115472338e-11	0.010345321693788437	-0.0008990272999362898	-0.0007604073187836745	-0.0006336261128285479	0.0004064026179574503	0.0001386199811526153	0.0002654011871077419
BOND|B|F6-C3	bond	CG312-FGA2	R_CG312-CG312	-0.27894112598569887	-0.2765674836353593	-0.27487940334625094	6.062181227545523e-05	1.1611260602659353e-11	0.006495986802062929	-0.010957842318683266	-0.01086459684079234	-0.010798282784147012	0.0002551864621242785	9.324547789092696e-05	0.0001595595345362539
BOND|B|F6-C3	bond	CG312-FGA2	R_CG302-CG312	-0.13610475760161833	-0.1400025134253302	-0.13912985259867394	6.062181227535204e-05	1.161123480429081e-11	0.006983472633042842	-0.005346699836214202	-0.0054998181459006475	-0.005465536791000398	0.00027433671416973715	0.0001531183096864456	0.00011883695478619605
BOND|B|F6-C3	bond	CG312-FGA2	TH_OG2P1-SG3O1-OG2P1	2.1316920018499275e-05	2.262707257294494e-05	2.4689824721479958e-05	6.062181227534025e-08	1.1611231857300229e-14	4.743679069701689e-06	0.0004187038527525584	0.0004444376792980419	0.0004849539579684928	9.31746566099655e-05	2.5733826545483538e-05	6.625010521593445e-05
BOND|B|F6-C3	bond	CG312-FGA2	TH_FGA2-CG312-FGA2	-0.00018234243721459986	-0.0001868070600358207	-0.0001841823826317368	6.062181227528321e-08	1.1611217596809773e-14	6.365190050633071e-06	-0.003581543718125718	-0.003669237192356981	-0.00361768365927768	0.00012502414023177191	8.7693474231263e-05	3.6139941151962056e-05
BOND|B|F6-C3	bond	CG312-FGA2	TH_CG312-CG312-SG3O1	-2.5587032227991635e-05	-2.714018176180888e-05	-2.6831489994716406e-05	6.062181227511406e-08	1.1611175305770963e-14	2.8582291128171295e-06	-0.0005025767777458784	-0.0005330835157336256	-0.000527020236794527	5.614092188493894e-05	3.0506737987747216e-05	2.4443459048648672e-05
BOND|B|F6-C3	bond	CG312-FGA2	TH_FGA3-CG302-FGA3	0.00016429984057630964	0.00016345927536876026	0.00016137897113444044	6.062181227535933e-08	1.1611236622825598e-14	3.822056461693942e-06	0.0032271536505382565	0.003210643390585822	0.00316978235639086	7.507227894837911e-05	1.651025995243454e-05	5.7371294147396616e-05
BOND|B|F6-C3	bond	CG312-FGA2	LAMBDA_CS	-0.00013142206624294772	0.00010609360605706719	3.9134825857711775e-05	1.2124362455074141e-06	2.3222478940440967e-13	0.00040928500064618185	-0.0002581373173276	0.00020838752300968443	7.686805762372957e-05	0.0008039116649857103	0.0004665248403372844	0.00033500537495132957
BOND|B|F6-C3	bond	CG312-FGA2	LAMBDA_CC	8.982700402171417e-05	-4.725864838572846e-05	-5.268371590094745e-05	1.2124362455045615e-06	2.3222407624835224e-13	0.0002808088085756088	0.0001764368991039594	-9.282475206460913e-05	-0.00010348059103240414	0.0005515605910020227	0.0002692616511685685	0.00027991749013636354
BOND|B|F7-C4	bond	CG302-FGA3	R_OG2P1-SG3O1	-0.012635653183212803	-0.00033037700630789146	-0.003600026064698447	6.0621811809759526e-05	1.1494836674146655e-11	0.021401525107229025	-0.0007019807324007112	-1.835427812821619e-05	-0.00020000144803880262	0.0011889736170682791	0.0006836264542724951	0.0005019792843619086
BOND|B|F7-C4	bond	CG302-FGA3	R_CG312-SG3O1	0.0036193219827840295	-0.002906467942320745	-0.003466794607942525	6.0621811810058915e-05	1.1494911520929943e-11	0.013672528327641388	0.00020107344348800163	-0.0001614704412400414	-0.00019259970044125136	0.0007595849070911882	0.000362543884728043	0.000393673143929253
BOND|B|F7-C4	bond	CG302-FGA3	R_CG312-CG312	-0.10191827626182537	-0.0820235479673248	-0.08961443740251873	6.0621811809888926e-05	1.149486902424719e-11	0.03225918896561709	-0.005662126458990298	-0.004556863775962489	-0.004978579855695484	0.0017921771647565047	0.0011052626830278089	0.0006835466032948136
BOND|B|F7-C4	bond	CG302-FGA3	R_CG302-CG312	-0.11659143402042993	-0.1157217167482294	-0.11862938947571067	6.0621811810177866e-05	1.1494941260300907e-11	0.0029682945392914477	-0.006477301890023885	-0.006428984263790522	-0.0065905216375394815	0.0001649052521828582	4.831762623336289e-05	0.00011321974751559664
BOND|B|F7-C4	bond	CG302-FGA3	TH_OG2P1-SG3O1-OG2P1	5.241771443009746e-06	8.61233076665524e-06	7.3492574188538384e-06	6.062181181007814e-08	1.1494916328671229e-14	5.538667111299665e-06	0.00014560476230582626	0.00023923141018486778	0.0002041460394126066	0.00015385186420276844	9.362664787904151e-05	5.8541277106780346e-05
BOND|B|F7-C4	bond	CG302-FGA3	TH_FGA2-CG312-FGA2	8.911245836162873e-05	8.384455835741544e-05	8.343561751089634e-05	6.06218118100933e-08	1.1494920117482675e-14	1.1005362666755772e-05	0.002475346065600798	0.0023290155099282067	0.0023176560419693425	0.0003057045185209936	0.00014633055567259134	0.00015769002363145556
BOND|B|F7-C4	bond	CG302-FGA3	TH_CG312-CG312-SG3O1	6.3488289623325755e-06	8.257552533641466e-06	1.1628454651413378e-06	6.062181180999328e-08	1.149489511472838e-14	7.155328880310121e-06	0.00017635636006479375	0.00022937645926781846	3.2301262920592715e-05	0.00019875913556417	5.3020099203024705e-05	0.00014405509714420102
BOND|B|F7-C4	bond	CG302-FGA3	TH_FGA3-CG302-FGA3	-0.001231605641613509	-0.0012218708650543197	-0.0012236423168338062	6.062181181045383e-08	1.1495010250969914e-14	1.775872315070261e-05	-0.03421126782259747	-0.03394085736261999	-0.03399006435649461	0.0004932978652972947	0.00027041045997748536	0.00022120346610286085
BOND|B|F7-C4	bond	CG302-FGA3	LAMBDA_CS	0.00018282675450231878	0.00011707043940045736	-1.1903433678739361e-05	1.2124362361971763e-06	2.2989722995736704e-13	0.00026169893951911673	0.0005078520958397744	0.00032519566500127043	-3.306509355205378e-05	0.0007269414986642132	0.000182656430838504	0.0005409171893918282
BOND|B|F7-C4	bond	CG302-FGA3	LAMBDA_CC	-1.544862891611487e-05	-1.7257476924159576e-05	8.430891198507595e-06	1.2124362361981953e-06	2.29897484669133e-13	2.6900804358865365e-05	-4.2912858100319085e-05	-4.793743590044326e-05	2.341914221807665e-05	7.472445655240379e-05	5.024577800124178e-06	6.633200031839573e-05
BOND|B|F8-C4	bond	CG302-FGA3	R_OG2P1-SG3O1	-0.013044131443873397	-0.015734462807948102	-0.009148634431133118	6.062181193565638e-05	1.1526310888163875e-11	0.00664645018875064	-0.0007246739691040776	-0.0008741368226637834	-0.0005082574683962843	0.00036924723270836886	0.00014946285355970583	0.00021641650070779324
BOND|B|F8-C4	bond	CG302-FGA3	R_CG312-SG3O1	-0.0015061769490509747	0.00018483834501870078	-0.004643144740024141	6.062181193563414e-05	1.1526305328738197e-11	0.004888604896978476	-8.36764971694986e-05	1.0268796945483376e-05	-0.0002579524855568967	0.00027158916094324867	9.394529411498197e-05	0.00017427598838739813
BOND|B|F8-C4	bond	CG302-FGA3	R_CG312-CG312	-0.05037679400010653	-0.0614620281118583	-0.05485341374045216	6.062181193560658e-05	1.1526298438205193e-11	0.015622475664033013	-0.0027987107777836958	-0.003414557117325461	-0.0030474118744695643	0.0008679153146685007	0.0006158463395417651	0.00024870109668586856
BOND|B|F8-C4	bond	CG302-FGA3	R_CG302-CG312	-0.2338558367850352	-0.23241110945415588	-0.232803206019927	6.06218119354304e-05	1.1526254395895597e-11	0.002557979907922931	-0.012991990932501954	-0.012911728303008659	-0.012933511445551498	0.00014210999488460728	8.026262949329538e-05	5.847948695045582e-05
BOND|B|F8-C4	bond	CG302-FGA3	TH_OG2P1-SG3O1-OG2P1	1.2997517117030455e-06	9.686591489699303e-06	1.0653981203812002e-05	6.062181193566363e-08	1.1526312702126959e-14	1.780169108204088e-05	3.610421421397348e-05	0.00026907198582498063	0.00029594392232811114	0.00049449141894558	0.00023296777161100715	0.00025983970811413763
BOND|B|F8-C4	bond	CG302-FGA3	TH_FGA2-CG312-FGA2	1.4369468358199633e-05	2.044509992638055e-05	2.3398779734229436e-05	6.062181193550452e-08	1.1526272924337234e-14	1.5165564756146225e-05	0.00039915189883887864	0.0005679194423994597	0.0006499661037285954	0.0004212656876707284	0.00016876754356058105	0.0002508142048897167
BOND|B|F8-C4	bond	CG302-FGA3	TH_CG312-CG312-SG3O1	-9.843615150328944e-06	-1.1140804961562445e-05	-7.909317761956025e-06	6.062181193561505e-08	1.152630055368809e-14	3.292109011542035e-06	-0.00027343375417580396	-0.00030946680448784564	-0.00021970327116544513	9.14474725428343e-05	3.603305031204168e-05	5.373048301035883e-05
BOND|B|F8-C4	bond	CG302-FGA3	TH_FGA3-CG302-FGA3	-0.0010678420410745737	-0.0010729161723085356	-0.0010773316803448507	6.062181193582428e-08	1.1526352861602946e-14	1.4624392316174783e-05	-0.029662278918738155	-0.02980322700857043	-0.029925880009579183	0.00040623311989374395	0.00014094808983227541	0.00026360109084102787
BOND|B|F8-C4	bond	CG302-FGA3	LAMBDA_CS	0.00011590343128364822	5.123886385738352e-05	3.24394422190899e-05	1.2124362387089805e-06	2.3052518103435786e-13	0.000149340992729532	0.0003219539757879117	0.0001423301773816209	9.010956171969416e-05	0.0004148360909153666	0.00017962379840629083	0.00023184441406821758
BOND|B|F8-C4	bond	CG302-FGA3	LAMBDA_CC	1.0793833560285293e-05	9.010575681145383e-06	-2.528747689245492e-05	1.2124362387125148e-06	2.3052606459695746e-13	3.9077004570592635e-05	2.998287100079248e-05	2.5029376892070508e-05	-7.024299136793033e-05	0.00010854723491831287	4.9534941087219705e-06	0.0001002258623687228
BOND|B|F9-C4	bond	CG302-FGA3	R_OG2P1-SG3O1	-0.0043693432520974795	-0.005213102784396018	-0.0039756184788686255	6.062181183909962e-05	1.1502171700893627e-11	0.0012981061173664918	-0.0002427412917831933	-0.0002896168213553343	-0.0002208676932704792	7.211700652036065e-05	4.687552957214101e-05	2.1873598512714106e-05
BOND|B|F9-C4	bond	CG302-FGA3	R_CG312-SG3O1	-0.0016840739163193064	-0.0021287819866877555	-0.00011146484091284492	6.062181183895017e-05	1.1502134337679954e-11	0.0020779389576138607	-9.355966201773924e-05	-0.00011826566592709753	-6.192491161824717e-06	0.00011544105320077004	2.4706003909358287e-05	8.736717085591452e-05
BOND|B|F9-C4	bond	CG302-FGA3	R_CG312-CG312	-0.0452033866984447	-0.049723751586627785	-0.04855987828489283	6.062181183908211e-05	1.1502167323717093e-11	0.007937478286470293	-0.0025112992610247056	-0.0027624306437015436	-0.0026977710158273796	0.0004409710159150163	0.00025113138267683806	0.00018647175480267404
BOND|B|F9-C4	bond	CG302-FGA3	R_CG302-CG312	-0.13469883994488008	-0.13367297289518243	-0.13515204548630866	6.06218118390568e-05	1.1502160993192367e-11	0.001539694402965286	-0.00748326888582667	-0.007426276271954579	-0.007508446971461592	8.553857794251589e-05	5.6992613872090814e-05	2.517808563492173e-05
BOND|B|F9-C4	bond	CG302-FGA3	TH_OG2P1-SG3O1-OG2P1	1.791940589357388e-05	1.3686837927795459e-05	1.0986803137935652e-05	6.062181183890892e-08	1.1502124022815507e-14	1.122579253325556e-05	0.0004977612748214966	0.00038018994243876273	0.0003051889760537681	0.00031182757036820995	0.00011757133238273387	0.0001925722987677285
BOND|B|F9-C4	bond	CG302-FGA3	TH_FGA2-CG312-FGA2	3.466980611821491e-05	3.896476212600364e-05	3.521097172509702e-05	6.062181183901455e-08	1.1502150430780549e-14	4.896743426509855e-06	0.000963050169950414	0.001082354503500101	0.0009780825479193615	0.00013602065073638485	0.00011930433354968698	1.5032377968947483e-05
BOND|B|F9-C4	bond	CG302-FGA3	TH_CG312-CG312-SG3O1	9.445613528002994e-07	-2.8964746639492667e-06	6.450894312060029e-07	6.062181183898775e-08	1.1502143731274156e-14	4.20112975018285e-06	2.623781535556387e-05	-8.045762955414629e-05	1.7919150866833412e-05	0.00011669804861619026	0.00010669544490971016	8.318664488730459e-06
BOND|B|F9-C4	bond	CG302-FGA3	TH_FGA3-CG302-FGA3	-0.0012002133458216546	-0.001201328364635823	-0.001198753845984113	6.062181183920374e-08	1.1502197727363103e-14	2.635140463549304e-06	-0.03333925960615707	-0.03337023235099508	-0.03329871794400313	7.319834620970289e-05	3.097274483800788e-05	4.0541662153940894e-05
BOND|B|F9-C4	bond	CG302-FGA3	LAMBDA_CS	-0.0001409406289942794	-9.274602799425047e-05	-2.7175061243500664e-05	1.212436236781173e-06	2.3004322916030776e-13	0.00016317260498758884	-0.00039150174720633163	-0.0002576278555395846	-7.548628123194629e-05	0.00045325723607663566	0.00013387389166674701	0.00031601546597438533
BOND|B|F9-C4	bond	CG302-FGA3	LAMBDA_CC	1.1293138906243172e-05	1.906863278611226e-05	3.5458678748767625e-06	1.2124362367811196e-06	2.3004321575687143e-13	1.6735201148016617e-05	3.136983029511992e-05	5.296842440586739e-05	9.849632985768784e-06	4.6486669855601714e-05	2.1598594110747468e-05	2.1520197309351136e-05
BOND|B|C1-C2	bond	CG312-CG312	R_OG2P1-SG3O1	-0.07839326808734004	-0.07375941113291207	-0.07437653408093325	6.062181531076898e-05	1.2370089037383793e-11	0.008711212776145527	-0.005333986280088647	-0.00501869225010543	-0.005060682148194709	0.0005927229539547291	0.0003152940299832171	0.00027330413189393873
BOND|B|C1-C2	bond	CG312-CG312	R_CG312-SG3O1	-0.7518158484310922	-0.73888231856023	-0.7382749610017614	6.062181531098703e-05	1.2370143549051295e-11	0.02653503911550394	-0.05115458914427203	-0.050274573901031565	-0.05023324845354071	0.0018054807260493703	0.0008800152432404673	0.000921340690731319
BOND|B|C1-C2	bond	CG312-CG312	R_CG312-CG312	8.036903745585521	8.037972608457844	8.03586605873563	6.062181531153637e-05	1.2370280886650971e-11	0.0021671715375254494	0.5468420357929845	0.5469147626997122	0.5467714301459004	0.00014745734588945107	7.272690672766036e-05	7.060564708416539e-05
BOND|B|C1-C2	bond	CG312-CG312	R_CG302-CG312	-0.11973603237747099	-0.10574096266596777	-0.10084482632088942	6.062181531088394e-05	1.2370117777143438e-11	0.03294689758339567	-0.008147005087504716	-0.007194761206730752	-0.0068616213246047155	0.002241752435751544	0.0009522438807739635	0.0012853837629000003
BOND|B|C1-C2	bond	CG312-CG312	TH_OG2P1-SG3O1-OG2P1	0.00020999011298372672	0.0002003767716073912	0.00020194091399483582	6.062181531112774e-08	1.2370178729042412e-14	1.7723162180537537e-05	0.007144008719993323	0.006816956204782116	0.006870169409425143	0.0006029542218181867	0.00032705251521120745	0.00027383931056818023
BOND|B|C1-C2	bond	CG312-CG312	TH_FGA2-CG312-FGA2	0.0005000571553541722	0.0004907792685987511	0.0004845182914190449	6.062181531081416e-08	1.237010033315181e-14	2.4877372505859152e-05	0.01701228990063026	0.016696649783378766	0.016483647014191406	0.0008463453997291422	0.0003156401172514957	0.0005286428864388557
BOND|B|C1-C2	bond	CG312-CG312	TH_CG312-CG312-SG3O1	-0.0009615248133595378	-0.0009526269880165139	-0.0009519989421249431	6.062181531081414e-08	1.2370100328661364e-14	1.8484318392929366e-05	-0.03271173844105135	-0.03240902827562339	-0.03238766172049284	0.0006288492820252627	0.0003027101654279607	0.00032407672055851516
BOND|B|C1-C2	bond	CG312-CG312	TH_FGA3-CG302-FGA3	-6.645389882264929e-06	-1.5277252233325544e-05	-8.501549103479e-06	6.062181531083038e-08	1.237010438623518e-14	1.0548643387585516e-05	-0.00022608075490837578	-0.0005197426756033656	-0.00028922857398249076	0.0003588721358078933	0.00029366192069498983	6.314781907411498e-05
BOND|B|C1-C2	bond	CG312-CG312	LAMBDA_CS	1.2361763790380564e-05	2.462950364323646e-05	0.00010642626676382605	1.212436306219459e-06	2.4740280066463855e-13	0.00010754467913252084	4.205557445450792e-05	8.379127297770645e-05	0.000362069512223192	0.00036587442836946937	4.173569852319853e-05	0.00032001393776868406
BOND|B|C1-C2	bond	CG312-CG312	LAMBDA_CC	5.7138546813995106e-05	3.041526864588917e-05	6.581286657203478e-05	1.21243630621843e-06	2.474025433216688e-13	3.661003423236404e-05	0.00019438928380335763	0.00010347484523902826	0.00022389991890466268	0.0001245498657432177	9.091443856432937e-05	2.951063510130505e-05
BOND|B|C1-C3	bond	CG312-CG312	R_OG2P1-SG3O1	-0.019925494076922234	-0.013849893102935162	-0.009530593650053376	6.0621816149442755e-05	1.2579757483772132e-11	0.016531123217005374	-0.001355758148925222	-0.000942365863730088	-0.0006484747607900066	0.0011248004654649869	0.00041339228519513406	0.0007072833881352154
BOND|B|C1-C3	bond	CG312-CG312	R_CG312-SG3O1	-0.091710020339697	-0.11584572139905491	-0.11016119962592441	6.062181614965135e-05	1.2579809630659372e-11	0.04264750216173498	-0.006240076503681235	-0.007882302953119522	-0.007495520237121999	0.0029017949750137022	0.0016422264494382862	0.001255443733440764
BOND|B|C1-C3	bond	CG312-CG312	R_CG312-CG312	8.040923951142641	8.025686786613639	8.035199407034787	6.0621816150327416e-05	1.2579978648573074e-11	0.02102233045300775	0.5471155761339858	0.5460788184055722	0.546726070243033	0.0014303884115011373	0.0010367577284136065	0.0003895058909527682
BOND|B|C1-C3	bond	CG312-CG312	R_CG302-CG312	-0.49486872351767186	-0.4911476694020589	-0.4890151379055574	6.062181614913364e-05	1.257968020464036e-11	0.009635261543876563	-0.03367155173002061	-0.03341836606645019	-0.033273265676815676	0.0006555965089099681	0.0002531856635704169	0.0003982860532049312
BOND|B|C1-C3	bond	CG312-CG312	TH_OG2P1-SG3O1-OG2P1	3.447535488843023e-05	5.1302028779676156e-05	5.8703392406100896e-05	6.06218161496129e-08	1.2579800020793174e-14	4.11153332250662e-05	0.0011728753913613854	0.0017453304622192243	0.0019971299661850008	0.0013987720417487786	0.0005724550708578388	0.0008242545748236153
BOND|B|C1-C3	bond	CG312-CG312	TH_FGA2-CG312-FGA2	0.0006043786477917257	0.0006199666434502094	0.0006286272487299183	6.062181614949735e-08	1.2579771131233219e-14	3.989721841282576e-05	0.020561379146152765	0.02109169352776394	0.02138633330274923	0.0013573309342749564	0.0005303143816111737	0.0008249541565964642
BOND|B|C1-C3	bond	CG312-CG312	TH_CG312-CG312-SG3O1	-7.017603837899955e-05	-7.164837914536148e-05	-6.420534231565966e-05	6.062181614947038e-08	1.2579764388329406e-14	7.5036586458512915e-06	-0.0023874373083127504	-0.002437527358383377	-0.0021843101032512652	0.00025527965119943126	5.0090050070626495e-05	0.00020312720506148515
BOND|B|C1-C3	bond	CG312-CG312	TH_FGA3-CG302-FGA3	0.0003415296914627275	0.0003397354208080072	0.00032885449367614505	6.062181614955994e-08	1.2579786779303187e-14	1.4530090257452262e-05	0.011619076056859091	0.011558033729574172	0.011187857071220456	0.0004943237089908764	6.104232728491865e-05	0.0004312189856386355
BOND|B|C1-C3	bond	CG312-CG312	LAMBDA_CS	-0.0001812103101306306	0.00018610459621482	0.00014366096148910046	1.2124363229910466e-06	2.5159569757568226e-13	0.0006933986142881728	-0.0006164899943771366	0.0006331406937680649	0.0004887445161193345	0.002358989990776318	0.0012496306881452017	0.0011052345104964711
BOND|B|C1-C3	bond	CG312-CG312	LAMBDA_CC	-0.00014979340799081697	-0.00026339983432377423	-0.0003351506832371953	1.2124363229869142e-06	2.5159466444759605e-13	0.0003001761379023225	-0.000509607522791725	-0.0008961044339262133	-0.0011402057789948392	0.0010212199594722333	0.00038649691113448834	0.0006305982562031142
BOND|B|C3-C4	bond	CG302-CG312	R_OG2P1-SG3O1	-0.003961002165930871	-0.00949689983109625	-0.005171686848992607	6.0621815442223675e-05	1.240295271119362e-11	0.006807204163669338	-0.0003811476111268133	-0.0009138396123250554	-0.0004976457990717217	0.0006550235260538725	0.0005326920011982421	0.00011649818794490837
BOND|B|C3-C4	bond	CG302-CG312	R_CG312-SG3O1	9.972044856532136e-05	-0.00010733302330256933	0.0008176436235851625	6.062181544217036e-05	1.2402939384583884e-11	0.0009855984623299023	9.595604637149754e-06	-1.0328124982779131e-05	7.867779436301245e-05	9.483925625650841e-05	1.9923729619928885e-05	6.908218972586269e-05
BOND|B|C3-C4	bond	CG302-CG312	R_CG312-CG312	-0.5790533690023247	-0.592214421879178	-0.5892504448274938	6.062181544229023e-05	1.240296935023088e-11	0.023418750517464653	-0.05571943641144199	-0.056985859314987015	-0.05670065049021005	0.002253470319223818	0.0012664229035450267	0.0009812140787680626
BOND|B|C3-C4	bond	CG302-CG312	R_CG302-CG312	9.080732430164606	9.074079705651771	9.07716650686574	6.0621815442335917e-05	1.2402980771663576e-11	0.01027926962714179	0.8737938854990834	0.8731537267843619	0.8734507543696652	0.0009891231810505096	0.0006401587147215615	0.0003431311294181949
BOND|B|C3-C4	bond	CG302-CG312	TH_OG2P1-SG3O1-OG2P1	6.783991450265425e-06	6.320213701116462e-06	1.0925179523946227e-05	6.062181544169914e-08	1.2402821578162403e-14	4.665587638271464e-06	0.000326394940832572	0.0003040814234729626	0.0005256379449246119	0.00022447318990698504	2.2313517359609405e-05	0.0001992430040920399
BOND|B|C3-C4	bond	CG302-CG312	TH_FGA2-CG312-FGA2	0.0002077353102288848	0.00023386118960594393	0.0002285536244025499	6.062181544228298e-08	1.2402967537332166e-14	4.70048153661665e-05	0.009994669773403091	0.011251651730999821	0.010996291381089734	0.002261520233738741	0.00125698195759673	0.0010016216076866435
BOND|B|C3-C4	bond	CG302-CG312	TH_CG312-CG312-SG3O1	-4.631428747925437e-05	-5.7274244152139e-05	-5.083095738478427e-05	6.062181544207158e-08	1.240291468870482e-14	1.5537248393856604e-05	-0.002228297195289436	-0.002755608356572484	-0.0024456055774393	0.0007475362118882661	0.000527311161283048	0.0002173083821498641
