state_key	source_id	observable_id	kind	block	family	unit	raw_value	raw_input_numeric_strings	serialized_input_sha256	source_geometry_sha256	row_weight	observable_scale
primary__TH_FGA3-CG302-FGA3_+2h	GEO_B_REVISED	ANGLE|B|O1-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	106.43760262856917	O1:4.694001852,5.160352393,4.953572702;S1:4.745529412,5.123287989,5.084310967;C2:4.890187381,5.024253683,5.055125128	eed5d02dba02bb73c0c31913a2a71aaae3ec23416559b019a8b8af9c0bcef3b9	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__TH_FGA3-CG302-FGA3_+2h	GEO_B_REVISED	ANGLE|B|O2-S1-O3	angle	angle	OG2P1-SG3O1-OG2P1	degree	112.50939136623975	O2:4.653762973,5.037592949,5.157622587;S1:4.745529412,5.123287989,5.084310967;O3:4.789190637,5.237750116,5.162440625	eed5d02dba02bb73c0c31913a2a71aaae3ec23416559b019a8b8af9c0bcef3b9	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__TH_FGA3-CG302-FGA3_+2h	GEO_B_REVISED	ANGLE|B|O2-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	105.55124206637267	O2:4.653762973,5.037592949,5.157622587;S1:4.745529412,5.123287989,5.084310967;C2:4.890187381,5.024253683,5.055125128	eed5d02dba02bb73c0c31913a2a71aaae3ec23416559b019a8b8af9c0bcef3b9	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__TH_FGA3-CG302-FGA3_+2h	GEO_B_REVISED	ANGLE|B|O3-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	106.42093817601351	O3:4.789190637,5.237750116,5.162440625;S1:4.745529412,5.123287989,5.084310967;C2:4.890187381,5.024253683,5.055125128	eed5d02dba02bb73c0c31913a2a71aaae3ec23416559b019a8b8af9c0bcef3b9	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__TH_FGA3-CG302-FGA3_+2h	GEO_B_REVISED	ANGLE|B|C1-C3-C4	angle	angle	CG302-CG312-CG312	degree	116.6734657207387	C1:4.998189328,5.102257426,4.988487491;C3:5.115152636,5.019829923,4.936021576;C4:5.195519618,4.944913914,5.037687307	eed5d02dba02bb73c0c31913a2a71aaae3ec23416559b019a8b8af9c0bcef3b9	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.21320071635561041	3.0
primary__TH_FGA3-CG302-FGA3_+2h	GEO_B_REVISED	ANGLE|B|C2-C1-C3	angle	angle	CG312-CG312-CG312	degree	115.290794723499	C2:4.890187381,5.024253683,5.055125128;C1:4.998189328,5.102257426,4.988487491;C3:5.115152636,5.019829923,4.936021576	eed5d02dba02bb73c0c31913a2a71aaae3ec23416559b019a8b8af9c0bcef3b9	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.21320071635561041	3.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_000	PES|T_CC_000	profile_energy	PES	T_CC	kcal/mol	23.438218210385276	profile=502.812585236402;anchor=404.747080244150	f5a29d26bba0010b3a8e040519329f6c49cabf93fce4ce961e3ce4e34db6d980	a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_030	PES|T_CC_030	profile_energy	PES	T_CC	kcal/mol	15.000658620568833	profile=467.509835912610;anchor=404.747080244150	b7ac540cb33ee5d2fdcafd84f86453cb0fe91fca4d50a2abe645cd11691724f1	bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_060	PES|T_CC_060	profile_energy	PES	T_CC	kcal/mol	5.8606804696249997	profile=429.268167329061;anchor=404.747080244150	eddec5b5536ef36c1758f10d85a6d8511d247b595959f9fd27cc17bbe3829b8a	41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_090	PES|T_CC_090	profile_energy	PES	T_CC	kcal/mol	6.8913234460172088	profile=433.580377542286;anchor=404.747080244150	c5f86e89f0c3312020b8867447fb0f1ca9ce9a47ad620bae758c485b17091fc8	dbc39b01855c642528b1b5129ecf4ae28ec9520145b3527abc86ff7044f37fe4	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_120	PES|T_CC_120	profile_energy	PES	T_CC	kcal/mol	4.2604536895169698	profile=422.572818481089;anchor=404.747080244150	f6008de4ee6bb628b6bf0d675eaf3f647537a86d7387ae6b47f305f3da7c0cd5	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_150	PES|T_CC_150	profile_energy	PES	T_CC	kcal/mol	2.0365043480726577	profile=413.267814436486;anchor=404.747080244150	08dbdd693e4f1cfad77079e57f21acf96207bcbb79ebb0bc509375caf29f82f5	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_180	PES|T_CC_180	profile_energy	PES	T_CC	kcal/mol	-2.651311382674713	profile=393.653993419039;anchor=404.747080244150	c591a37c018fca268b317dd73aa6989059f4c1253e1cd079e521fabbdfc998e2	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_210	PES|T_CC_210	profile_energy	PES	T_CC	kcal/mol	-1.0850475569844646	profile=400.207241265727;anchor=404.747080244150	98ded1cf93831b4c628c3ef5b3904c25b263100f8beea301cf3f31b261f95695	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_240	PES|T_CC_240	profile_energy	PES	T_CC	kcal/mol	5.7333875423331744	profile=428.735573721272;anchor=404.747080244150	30925db69c53bc8b084cf5625297eacebddc52bc6d92a00b05818209e7e34589	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_270	PES|T_CC_270	profile_energy	PES	T_CC	kcal/mol	4.4540034749529163	profile=423.382630783353;anchor=404.747080244150	dc8e8cc321de54bc7eaed8113b757e26052e74f2230019ad7d9ac91732cb2173	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_330	PES|T_CC_330	profile_energy	PES	T_CC	kcal/mol	8.6524089355989489	profile=440.948759230696;anchor=404.747080244150	0d8faee15e7db22e79634883e887593e41bd5c623c2b0b64d0f110b55223cfb6	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_000	PES|T_CS_000	profile_energy	PES	T_CS	kcal/mol	8.4603069524273415	profile=440.145004533106;anchor=404.747080244150	6ed13e11108f4e035d7db408fe46f1982c3d58039cdb34c6ce8de400129fd521	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_010	PES|T_CS_010	profile_energy	PES	T_CS	kcal/mol	9.0893307458379535	profile=442.776840084736;anchor=404.747080244150	eeff1069cb86e9b1fb4dbb23ee80a293c25e827c3db02652b341f74977433f34	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_020	PES|T_CS_020	profile_energy	PES	T_CS	kcal/mol	8.5007923512884798	profile=440.314395441941;anchor=404.747080244150	9b6f1c7d3d2809b566d732a0b189dc25b5d82c0f1d760df1245fc521fe8d66e5	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_030	PES|T_CS_030	profile_energy	PES	T_CS	kcal/mol	6.9004402976859467	profile=433.618522449668;anchor=404.747080244150	d0d836bf1024f09d9ac7f55a463104e85eac42137d3f41c598107c75ab7b640d	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_040	PES|T_CS_040	profile_energy	PES	T_CS	kcal/mol	4.5054158002901525	profile=423.597739952564;anchor=404.747080244150	de557988c11a1eb61da6242f92938f040b0a646d9674bdfe82da7d71da4091d2	1a3dc833568c912b0d2cb86bfde6f64600b04206593d34bfbb044abbbf528520	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_050	PES|T_CS_050	profile_energy	PES	T_CS	kcal/mol	2.2011762606180687	profile=413.956801718576;anchor=404.747080244150	84b47e37d2aef1973c67d2462a7916d571cad69214791b0b58b780d4d5b788d4	d5ffde1699a4340c997fb87781ff0319b604b8e83883345a0da527c51bce31d9	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_060	PES|T_CS_060	profile_energy	PES	T_CS	kcal/mol	0.55958769952079346	profile=407.088395178945;anchor=404.747080244150	9f153cdb79eb7bc12644c202fcce30294124f5b066d13992c37d392dfa979d5c	80f6abaaca25fcd7bd9b4a96576a6529dc2aab9c92bb4dc8cb8d94382f35e1bd	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_070	PES|T_CS_070	profile_energy	PES	T_CS	kcal/mol	-0.068820701895793493	profile=404.459134427418;anchor=404.747080244150	ee82aab83c9d7f0994969e69d5c45ce133eb97c38558aad6c7c566a79917aeb6	861b37106b6bffb8af5aa0780a88e99efc6bb88ef7f40055d7a4c38fada5ead3	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_080	PES|T_CS_080	profile_energy	PES	T_CS	kcal/mol	0.48228187166276293	profile=406.764947595187;anchor=404.747080244150	7b67368fd68382327578112c2f36633ce2e49b0f4cc31dfd67eed10feeb14dd5	185564ab2bddfe1f6bee80c92bcc4d84c3c5217d92438a78fed413f0c2f0ee48	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_090	PES|T_CS_090	profile_energy	PES	T_CS	kcal/mol	2.102817814127151	profile=413.545269978458;anchor=404.747080244150	c578eea69df490c41579b1752eba966ee1d3b8d69d6e4f51c02db7a7fe72a990	95090c3545e38e3050c6dfd9ee40f08d6e347c417cfbc010bffb72eed38858f5	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_100	PES|T_CS_100	profile_energy	PES	T_CS	kcal/mol	4.379623509621176	profile=423.071425008405;anchor=404.747080244150	724bbaf7d8916eabd0b5e8f4cc8c80916b6f04be55222faee9d076118fa58b46	c5e6d243501db4ba3bbd09f5ae97a9cc954f7652d24c606c3bb8196a5b512755	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_110	PES|T_CS_110	profile_energy	PES	T_CS	kcal/mol	6.7133017745336998	profile=432.835534868799;anchor=404.747080244150	9e58782828b3e90e73db316ff0effc2800a1f46aac1c0a436c733abb33048efd	fd3404ec36fe83815887e7a1e639f61c92bd7d0c7d43580b0b9c0fed1892da18	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CS_120	PES|T_CS_120	profile_energy	PES	T_CS	kcal/mol	8.4465390255028687	profile=440.087399526854;anchor=404.747080244150	4b5d15733416218ac20b4f14ac5b0360a24178b9cdf858e04157c6bd13fb2846	cd3a576945e09ba26d11c6c20df75fa39584268550f612d9a1dc957add5b6753	0.19611613513818404	1.0
primary__TH_FGA3-CG302-FGA3_+2h	T_CC_300	PES|T_CC_300_ANCHOR_ZERO	profile_anchor	PES	T_CC	kcal/mol	0	anchor=raw_same_record_minus_itself;exact_zero	a68600cad2a00551974421115d3b223afe72cb286be2e93dda4dce864c78c556	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01	0.20412414523193154	1.0
primary__TH_FGA3-CG302-FGA3_+2h	GEO_B_REVISED-GEO_A	AB_ENERGY|GEO_B_REVISED-GEO_A	AB_energy	AB_energy	AB_energy	kcal/mol	-3.1873681290913001	GEO_B_REVISED=391.119325361884;GEO_A=404.455273614002	0857d495895481afe90a27030f8fed49c95966433fc527101ddbaf76c0e8a05c	A=bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442;B=fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	1.0	1.0
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|S1-O1	bond	bond	OG2P1-SG3O1	angstrom	1.4516785170565714	S1:4.792335662,4.931532606,4.970008161;O1:4.875966074,4.816895578,4.939381193	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|S1-O2	bond	bond	OG2P1-SG3O1	angstrom	1.4534502287249094	S1:4.792335662,4.931532606,4.970008161;O2:4.676977109,4.895532995,5.050764634	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|S1-O3	bond	bond	OG2P1-SG3O1	angstrom	1.452272315199983	S1:4.792335662,4.931532606,4.970008161;O3:4.756356897,5.008113784,4.851975113	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|S1-C2	bond	bond	CG312-SG3O1	angstrom	1.7693303091614865	S1:4.792335662,4.931532606,4.970008161;C2:4.891057768,5.037615378,5.071525099	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.2886751345948129	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F1-C1	bond	bond	CG312-FGA2	angstrom	1.3655820235105807	F1:4.951526585,5.189547560,4.903659019;C1:5.001628189,5.103786603,4.997376841	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F2-C1	bond	bond	CG312-FGA2	angstrom	1.3682440662680238	F2:5.059498439,5.190214271,5.086271220;C1:5.001628189,5.103786603,4.997376841	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F3-C2	bond	bond	CG312-FGA2	angstrom	1.3515176090930028	F3:4.932913754,4.968168865,5.179651214;C2:4.891057768,5.037615378,5.071525099	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F4-C2	bond	bond	CG312-FGA2	angstrom	1.3566277348914635	F4:4.808325873,5.130582145,5.125534375;C2:4.891057768,5.037615378,5.071525099	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F5-C3	bond	bond	CG312-FGA2	angstrom	1.3600764386415602	F5:5.073537365,4.954193057,4.822018852;C3:5.113740681,5.023662641,4.931817529	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F6-C3	bond	bond	CG312-FGA2	angstrom	1.367966892373734	F6:5.202919201,5.112349019,4.878009982;C3:5.113740681,5.023662641,4.931817529	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F7-C4	bond	bond	CG302-FGA3	angstrom	1.3466123759718966	F7:5.127730362,4.826690729,5.071315476;C4:5.192103580,4.934572336,5.022825306	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F8-C4	bond	bond	CG302-FGA3	angstrom	1.3538124326321732	F8:5.302176248,4.881460576,4.964591040;C4:5.192103580,4.934572336,5.022825306	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|F9-C4	bond	bond	CG302-FGA3	angstrom	1.3517615282253328	F9:5.241206214,4.995071853,5.133284946;C4:5.192103580,4.934572336,5.022825306	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|C1-C2	bond	bond	CG312-CG312	angstrom	1.4866880366288127	C1:5.001628189,5.103786603,4.997376841;C2:4.891057768,5.037615378,5.071525099	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.20412414523193154	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|C1-C3	bond	bond	CG312-CG312	angstrom	1.5260106008459127	C1:5.001628189,5.103786603,4.997376841;C3:5.113740681,5.023662641,4.931817529	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.20412414523193154	0.03
primary__LAMBDA_CS_-2h	GEO_A	BOND|A|C3-C4	bond	bond	CG302-CG312	angstrom	1.4953341385509433	C3:5.113740681,5.023662641,4.931817529;C4:5.192103580,4.934572336,5.022825306	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.2886751345948129	0.03
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|S1-C2-F3	angle	angle	FGA2-CG312-SG3O1	degree	108.88958814686725	S1:4.792335662,4.931532606,4.970008161;C2:4.891057768,5.037615378,5.071525099;F3:4.932913754,4.968168865,5.179651214	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.15075567228888181	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|S1-C2-F4	angle	angle	FGA2-CG312-SG3O1	degree	107.3990447756769	S1:4.792335662,4.931532606,4.970008161;C2:4.891057768,5.037615378,5.071525099;F4:4.808325873,5.130582145,5.125534375	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.15075567228888181	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|S1-C2-C1	angle	angle	CG312-CG312-SG3O1	degree	113.3082340764381	S1:4.792335662,4.931532606,4.970008161;C2:4.891057768,5.037615378,5.071525099;C1:5.001628189,5.103786603,4.997376841	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.21320071635561041	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F1-C1-F2	angle	angle	FGA2-CG312-FGA2	degree	101.79171402975395	F1:4.951526585,5.189547560,4.903659019;C1:5.001628189,5.103786603,4.997376841;F2:5.059498439,5.190214271,5.086271220	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.12309149097933272	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F1-C1-C2	angle	angle	CG312-CG312-FGA2	degree	110.42250906022321	F1:4.951526585,5.189547560,4.903659019;C1:5.001628189,5.103786603,4.997376841;C2:4.891057768,5.037615378,5.071525099	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.07537783614444091	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F1-C1-C3	angle	angle	CG312-CG312-FGA2	degree	107.72518229192688	F1:4.951526585,5.189547560,4.903659019;C1:5.001628189,5.103786603,4.997376841;C3:5.113740681,5.023662641,4.931817529	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.07537783614444091	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F2-C1-C2	angle	angle	CG312-CG312-FGA2	degree	105.76430455540688	F2:5.059498439,5.190214271,5.086271220;C1:5.001628189,5.103786603,4.997376841;C2:4.891057768,5.037615378,5.071525099	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.07537783614444091	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F2-C1-C3	angle	angle	CG312-CG312-FGA2	degree	107.46030348928807	F2:5.059498439,5.190214271,5.086271220;C1:5.001628189,5.103786603,4.997376841;C3:5.113740681,5.023662641,4.931817529	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.07537783614444091	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F3-C2-F4	angle	angle	FGA2-CG312-FGA2	degree	102.85488109059396	F3:4.932913754,4.968168865,5.179651214;C2:4.891057768,5.037615378,5.071525099;F4:4.808325873,5.130582145,5.125534375	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.12309149097933272	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F3-C2-C1	angle	angle	CG312-CG312-FGA2	degree	113.41509102449679	F3:4.932913754,4.968168865,5.179651214;C2:4.891057768,5.037615378,5.071525099;C1:5.001628189,5.103786603,4.997376841	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.07537783614444091	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F4-C2-C1	angle	angle	CG312-CG312-FGA2	degree	110.31025587894781	F4:4.808325873,5.130582145,5.125534375;C2:4.891057768,5.037615378,5.071525099;C1:5.001628189,5.103786603,4.997376841	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.07537783614444091	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F5-C3-F6	angle	angle	FGA2-CG312-FGA2	degree	101.90557094739627	F5:5.073537365,4.954193057,4.822018852;C3:5.113740681,5.023662641,4.931817529;F6:5.202919201,5.112349019,4.878009982	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.12309149097933272	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F5-C3-C1	angle	angle	CG312-CG312-FGA2	degree	113.44344572441351	F5:5.073537365,4.954193057,4.822018852;C3:5.113740681,5.023662641,4.931817529;C1:5.001628189,5.103786603,4.997376841	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.07537783614444091	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F5-C3-C4	angle	angle	CG302-CG312-FGA2	degree	109.99405428318505	F5:5.073537365,4.954193057,4.822018852;C3:5.113740681,5.023662641,4.931817529;C4:5.192103580,4.934572336,5.022825306	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.15075567228888181	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F6-C3-C1	angle	angle	CG312-CG312-FGA2	degree	107.91021123741255	F6:5.202919201,5.112349019,4.878009982;C3:5.113740681,5.023662641,4.931817529;C1:5.001628189,5.103786603,4.997376841	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.07537783614444091	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F6-C3-C4	angle	angle	CG302-CG312-FGA2	degree	106.49996638507903	F6:5.202919201,5.112349019,4.878009982;C3:5.113740681,5.023662641,4.931817529;C4:5.192103580,4.934572336,5.022825306	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.15075567228888181	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F7-C4-F8	angle	angle	FGA3-CG302-FGA3	degree	103.25412424132108	F7:5.127730362,4.826690729,5.071315476;C4:5.192103580,4.934572336,5.022825306;F8:5.302176248,4.881460576,4.964591040	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.12309149097933272	3.0
primary__LAMBDA_CS_-2h	GEO_A	ANGLE|A|F7-C4-F9	angle	angle	FGA3-CG302-FGA3	degree	103.76581241194603	F7:5.127730362,4.826690729,5.071315476;C4:5.192103580,4.934572336,5.022825306;F9:5.241206214,4.995071853,5.133284946	020a384f37d994398da87752ac74640161db6b9f6c636dfc42c4970b978403f8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.12309149097933272	3.0
