state_key	state_stage	state_id	variable_id	multiplier	source_id	axis	target_deg	accepted_qm_center_deg	final_mm_torsion_deg	wrapped_drift_vs_accepted_qm_center_deg	absolute_drift_deg	gate_limit_deg	gate_pass	start_g96_sha256	final_g96_sha256
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_010	T_CS	10.0	10.000078136231716	10.000280434003797	0.00020229777209124222	0.00020229777209124222	0.02	True	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21	7ea26221c9275b4508c829df6575f670dc5678a9dedc04d59d3306fbcf052fb9
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_020	T_CS	20.0	20.00017404591677	20.003218601002388	0.0030445550856086356	0.0030445550856086356	0.02	True	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c	39befdc62bcdd32669e8641ed5e9e2c73d0206fffe068217fd80ea05d2c1f6cf
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_030	T_CS	30.0	30.00019985596987	30.005735171923824	0.0055353159539492935	0.0055353159539492935	0.02	True	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd	ff441eaf9902b20608248d6eee44d48277dd747c1889ada9fd6bee915549a37a
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_040	T_CS	40.0	40.00013511844969	40.006849028523085	0.006713910073386842	0.006713910073386842	0.02	True	1a3dc833568c912b0d2cb86bfde6f64600b04206593d34bfbb044abbbf528520	7585ba9088ce7993661e4988dd0c83fb114c37b03429b25178ff5bbc0c96f015
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_050	T_CS	50.0	50.000069706040776	50.0056705217484	0.0056008157076234966	0.0056008157076234966	0.02	True	d5ffde1699a4340c997fb87781ff0319b604b8e83883345a0da527c51bce31d9	b0a352ea3014495e76ba52fc68bd43f1c5c348857a9055cfcb585aad645420dc
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_060	T_CS	60.0	60.00001911469256	60.00324917197504	0.0032300572824794926	0.0032300572824794926	0.02	True	80f6abaaca25fcd7bd9b4a96576a6529dc2aab9c92bb4dc8cb8d94382f35e1bd	0eb961e5a95bd9411b90b29fa70a6d9eee79922f5d40c29a4af4527466b2e5c1
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_070	T_CS	70.0	69.99996549339919	70.00010367973297	0.0001381863337996947	0.0001381863337996947	0.02	True	861b37106b6bffb8af5aa0780a88e99efc6bb88ef7f40055d7a4c38fada5ead3	706dd6817bf02053875f836b3277f20980bd48c874e8c4ee61b5d6834c6cb684
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_080	T_CS	80.0	79.99992991278366	79.99682043165821	-0.003109481125449065	0.003109481125449065	0.02	True	185564ab2bddfe1f6bee80c92bcc4d84c3c5217d92438a78fed413f0c2f0ee48	ffa91ec04ff66db9f30819e69fa2c242b4c5701bc48322b3c1d2394d2d5c2a26
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_090	T_CS	90.0	89.99991027498892	89.9943188436577	-0.005591431331225749	0.005591431331225749	0.02	True	95090c3545e38e3050c6dfd9ee40f08d6e347c417cfbc010bffb72eed38858f5	6d342fc0069d6ac618ef789f7c5815530e503939ed119a7fe49d9da8b554398a
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_100	T_CS	100.0	99.99973782178598	99.99313275591363	-0.006605065872349769	0.006605065872349769	0.02	True	c5e6d243501db4ba3bbd09f5ae97a9cc954f7652d24c606c3bb8196a5b512755	f00f33f07b19bea2708963bfae67704512dec7fdb90d8d98851fe341e359f742
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_110	T_CS	110.0	109.99982259760765	109.99405095883073	-0.005771638776934651	0.005771638776934651	0.02	True	fd3404ec36fe83815887e7a1e639f61c92bd7d0c7d43580b0b9c0fed1892da18	87b8757f3f64e4fb2cc44de57207122d2a92c534af238ec13263ee100c9db9a6
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CS_120	T_CS	120.0	120.0000256226668	119.99675964578879	-0.003265976878026322	0.003265976878026322	0.02	True	cd3a576945e09ba26d11c6c20df75fa39584268550f612d9a1dc957add5b6753	4beba2ae6ab1655cb50ddb55d49a79bfa03635cfada5017ededf0871841efd1d
primary__R_CG312-CG312_+2h	primary	R_CG312-CG312_+2h	R_CG312-CG312	2	T_CC_240_FROM_REVERSE_QM	T_CC	240.0	-120.00002885442426	-120.00267584669591	-0.002646992271650106	0.002646992271650106	0.02	True	8af7af63d19b53cffc32f9eda8be8acabcdedd5642a150991c618d46afeeece1	e738ec4727693b069ff5a43d0faf71edaec1cdc8043faa3c4751b041c2b0aaf7
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_000	T_CC	0.0	8.2317896820712e-05	0.0015411850633578414	0.0014588671665478614	0.0014588671665478614	0.02	True	a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2	0245e768830f4f944ce1851993319697ad9c4e9ceaf9e8d6397d095d08cb20c5
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_030	T_CC	30.0	30.000158540910803	30.010289139926634	0.010130599015838015	0.010130599015838015	0.02	True	bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782	d720c0995dac4bd2cb161b3729488e090fd959bb341de09073f136beef93f4a5
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_060	T_CC	60.0	60.0001592609087	60.00454374244516	0.004384481536447993	0.004384481536447993	0.02	True	41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d	9fabb001a563f30859f24e81050f406721793b21bd45a01360ddc67e9550f7ae
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_090	T_CC	90.0	90.00019699894702	90.00689023939304	0.006693240446026039	0.006693240446026039	0.02	True	dbc39b01855c642528b1b5129ecf4ae28ec9520145b3527abc86ff7044f37fe4	7c7ae7f778ba0e584bd5457905fd679284c615f91e1dee5342bf3c16d155da36
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_120	T_CC	120.0	119.99983965803996	119.99822013145385	-0.0016195265861256303	0.0016195265861256303	0.02	True	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8	e80f7517c5a55d7f70da2e6144283cebc14b40488a76802ae2a10338aeb5bf60
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_150	T_CC	150.0	150.00011419393934	150.00519180969926	0.005077615759915943	0.005077615759915943	0.02	True	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7	90aa0efbed5e334f5d3579b601c311a9f1a00889579643097ce2da74b7a77195
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_180	T_CC	180.0	-179.99987411198484	-179.99716809184858	0.0027060201362587577	0.0027060201362587577	0.02	True	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b	47df5d5edacb4cb78554d39887652757bb8733fbb676dda850ae253f72ece6ce
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_210	T_CC	210.0	-150.00009928563182	-150.00614154838686	-0.006042262755045158	0.006042262755045158	0.02	True	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06	f84387cc806040b3e7c2b27ce1b8de84a0928a0d19594ce1f04882e272078bd7
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_240	T_CC	240.0	-120.00007620746388	-120.00291110933533	-0.002834901871437978	0.002834901871437978	0.02	True	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9	0a75d182f08f1c42efa50b2df7bd47425abc5ad16b1cb440253fcd529a0036b7
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_270	T_CC	270.0	-89.99993474284005	-89.99474300578227	0.005191737057771206	0.005191737057771206	0.02	True	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8	23eb1f6277d64863e861cb45498b3d39a3f8179ce1a4b79312b0f209b2be2607
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_300	T_CC	300.0	-59.99998160172803	-60.00134227183707	-0.0013606701090225215	0.0013606701090225215	0.02	True	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01	7339568c45c0d732c9ed5c06d62fe80d61a7a92c46399536e6e30c7f4705c5f8
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_330	T_CC	330.0	-30.00016585816224	-30.01289269515455	-0.01272683699230015	0.01272683699230015	0.02	True	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03	5e78529b5c8939a51aa228917a181d30f777fa22de9542c17afa72062430a8db
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_000	T_CS	0.0	1.5180520262743396e-05	-0.003434838496262054	-0.0034500190165260847	0.0034500190165260847	0.02	True	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181	3edcabb2847237eef9cabe1ef60809e73dbcf4369760401486e6f487d84c4ca5
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_010	T_CS	10.0	10.000078136231716	10.00011964586929	4.1509637583203585e-05	4.1509637583203585e-05	0.02	True	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21	18279f9b39df897a61dae7e77d07164630f60627191a5371ff955fa00d4e665f
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_020	T_CS	20.0	20.00017404591677	20.00319049674864	0.0030164508318648586	0.0030164508318648586	0.02	True	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c	25baf062277a09738b87047c023609c8675de00da0f1fa8a3731306a431ce19d
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_030	T_CS	30.0	30.00019985596987	30.006107850815436	0.005907994845557596	0.005907994845557596	0.02	True	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd	c2f5acf86f78ab6779b0b49272fee4e3d73882c81b836dd8df694e4f918204b8
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_040	T_CS	40.0	40.00013511844969	40.00693834059085	0.006803222141172682	0.006803222141172682	0.02	True	1a3dc833568c912b0d2cb86bfde6f64600b04206593d34bfbb044abbbf528520	de330d6f0200b73fd01fad4ebe6759dcf9d2c820c31838ac2eef70906fbf1bf0
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_050	T_CS	50.0	50.000069706040776	50.00572830073567	0.005658594694892827	0.005658594694892827	0.02	True	d5ffde1699a4340c997fb87781ff0319b604b8e83883345a0da527c51bce31d9	0455fd89609a9164d4929828278554f05ad53e715fa2bd642e9fe490abe3c408
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_060	T_CS	60.0	60.00001911469256	60.00328379938249	0.0032646846899240245	0.0032646846899240245	0.02	True	80f6abaaca25fcd7bd9b4a96576a6529dc2aab9c92bb4dc8cb8d94382f35e1bd	b3a884fa787ae8d0c85082eed743865b4ab587984ec741d172de38405e147eec
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_070	T_CS	70.0	69.99996549339919	70.00010190090546	0.00013640750626109366	0.00013640750626109366	0.02	True	861b37106b6bffb8af5aa0780a88e99efc6bb88ef7f40055d7a4c38fada5ead3	f086d6cc914ab27a859887616bfb2f214495c4f7c65e0877acbc0dd990f0b37d
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_080	T_CS	80.0	79.99992991278366	79.99680969354264	-0.0031202192409978124	0.0031202192409978124	0.02	True	185564ab2bddfe1f6bee80c92bcc4d84c3c5217d92438a78fed413f0c2f0ee48	bb456e5467ce120615b852735ea274102d50b54ec73693bf5152a9d2dad45521
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_090	T_CS	90.0	89.99991027498892	89.99429038948035	-0.005619885508565403	0.005619885508565403	0.02	True	95090c3545e38e3050c6dfd9ee40f08d6e347c417cfbc010bffb72eed38858f5	0e6fd681a2146c71b6acb7f9a9a1ee66450d1183ec56dbe1440cffedc30079c7
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_100	T_CS	100.0	99.99973782178598	99.99308420447107	-0.00665361731489611	0.00665361731489611	0.02	True	c5e6d243501db4ba3bbd09f5ae97a9cc954f7652d24c606c3bb8196a5b512755	6df2737604de3732610b362bb5a43a369ca83ab108e413e83f4a2180ad23c8f8
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_110	T_CS	110.0	109.99982259760765	109.99396220391729	-0.00586039369034097	0.00586039369034097	0.02	True	fd3404ec36fe83815887e7a1e639f61c92bd7d0c7d43580b0b9c0fed1892da18	8c43321d04f954d85bada82a490491123ebb1236f8491c2c040cf4cd31b62ba5
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CS_120	T_CS	120.0	120.0000256226668	119.99665092537195	-0.003374697294844964	0.003374697294844964	0.02	True	cd3a576945e09ba26d11c6c20df75fa39584268550f612d9a1dc957add5b6753	ce06490ca53391876a3b8e3c7a0dc3cf2b0fa2a171b896acebc20a3d9eeedb9d
primary__R_CG302-CG312_-2h	primary	R_CG302-CG312_-2h	R_CG302-CG312	-2	T_CC_240_FROM_REVERSE_QM	T_CC	240.0	-120.00002885442426	-120.00285545483464	-0.00282660041040117	0.00282660041040117	0.02	True	8af7af63d19b53cffc32f9eda8be8acabcdedd5642a150991c618d46afeeece1	19e971edf0d6f686935f18516d762c8ea2729dbd3a287ce64d48fcbfa67316f8
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_000	T_CC	0.0	8.2317896820712e-05	0.0015562279960713637	0.0014739100992642307	0.0014739100992642307	0.02	True	a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2	3cd4f7e3965109dc13c4e5ba9e6214779fdd43aa887575afabf8556c48bb7def
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_030	T_CC	30.0	30.000158540910803	30.010292372405207	0.01013383149441438	0.01013383149441438	0.02	True	bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782	213add6a00ae5407a870e849eb30ac3cb2b1865c77d82ae4d8c68fd62c78f4e4
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_060	T_CC	60.0	60.0001592609087	60.004494655449136	0.004335394540419202	0.004335394540419202	0.02	True	41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d	95402241765d9455f4c39be94abc499b23d4a7083052cb9ef9d747547648b56d
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_090	T_CC	90.0	90.00019699894702	90.00674112820684	0.0065441292598222844	0.0065441292598222844	0.02	True	dbc39b01855c642528b1b5129ecf4ae28ec9520145b3527abc86ff7044f37fe4	77bb09e997482a1feccd1bebfded15c231b43a1b88ef3695ba65784958fa6766
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_120	T_CC	120.0	119.99983965803996	119.99829113747327	-0.0015485205667005175	0.0015485205667005175	0.02	True	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8	41876fda4291f7006584dc7b08a041ca5bb99e395635ac78277ac2ab62d17df9
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_150	T_CC	150.0	150.00011419393934	150.00516617777402	0.005051983834675866	0.005051983834675866	0.02	True	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7	c0e23cdf353eca533343524e6b6f0e3c275aff20c9497c49a579f7fb3beed279
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_180	T_CC	180.0	-179.99987411198484	-179.9971824792142	0.0026916327706487664	0.0026916327706487664	0.02	True	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b	8f1e5c8d5c126204673daac848237ad4a54cf75f856615ad895fcec8b2209cec
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_210	T_CC	210.0	-150.00009928563182	-150.0061042384607	-0.006004952828874366	0.006004952828874366	0.02	True	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06	b772b186e4adea3cd47636eabc7c6ed4a659538025e4cbb366529bf064fcffbf
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_240	T_CC	240.0	-120.00007620746388	-120.0028831665574	-0.0028069590935047017	0.0028069590935047017	0.02	True	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9	fa4d4259d1d88bf37b2168b03f2f218de8f6b608b8e22871bd9e4a19bfbf2db1
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_270	T_CC	270.0	-89.99993474284005	-89.99483695603722	0.005097786802821247	0.005097786802821247	0.02	True	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8	f04a657342671792e887f5aa3f06aa7e1da1e735a24399e87b3458305e645117
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_300	T_CC	300.0	-59.99998160172803	-60.00132170037531	-0.0013400986472902332	0.0013400986472902332	0.02	True	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01	466261d2693e5fee9b38aca9dccc2296834610675f83837e044c67ca23b851a2
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_330	T_CC	330.0	-30.00016585816224	-30.01287863271751	-0.012712774555268425	0.012712774555268425	0.02	True	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03	30a91ec556908389e573da049d9b8e655be0e9e559e92a7a87811e5638b666f1
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_000	T_CS	0.0	1.5180520262743396e-05	-0.003419639184180252	-0.0034348197044380413	0.0034348197044380413	0.02	True	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181	7b9c242efa96be2143b21d456f5749b8a46e4befdcfb7660b7f5d1539f6dc0bb
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_010	T_CS	10.0	10.000078136231716	10.000122763670962	4.4627439251598844e-05	4.4627439251598844e-05	0.02	True	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21	5b8ad2e0d44ea306be2d4340011c40cd02287657782faa782cc67cee5ecaa458
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_020	T_CS	20.0	20.00017404591677	20.003171676514132	0.0029976305973491435	0.0029976305973491435	0.02	True	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c	3efd24aaba23d91d16c4f26299f8743e5e7e895f70623dc6101e5a2a7e66c932
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_030	T_CS	30.0	30.00019985596987	30.005976135967327	0.005776279997462552	0.005776279997462552	0.02	True	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd	42f2f837926691ddf9410ce4f3a518da84fc1f41ca3469451906e57918ef554b
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_040	T_CS	40.0	40.00013511844969	40.00695287789456	0.006817759444857074	0.006817759444857074	0.02	True	1a3dc833568c912b0d2cb86bfde6f64600b04206593d34bfbb044abbbf528520	91c416a2d679e0f7028fb562b6762aa6da8f4b254d8fc92596f3760651f1c067
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_050	T_CS	50.0	50.000069706040776	50.00572356380666	0.005653857765878456	0.005653857765878456	0.02	True	d5ffde1699a4340c997fb87781ff0319b604b8e83883345a0da527c51bce31d9	7c9f995529794e322fdc9bcaa74e184b2b78f96374b221298fa3496e33c2be04
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_060	T_CS	60.0	60.00001911469256	60.00329542247634	0.0032763077837785204	0.0032763077837785204	0.02	True	80f6abaaca25fcd7bd9b4a96576a6529dc2aab9c92bb4dc8cb8d94382f35e1bd	2976602aa0373d90a35068dfa72bcbce6a1a0a6f1314c838039816695b975872
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_070	T_CS	70.0	69.99996549339919	70.0001045142553	0.00013902085612471637	0.00013902085612471637	0.02	True	861b37106b6bffb8af5aa0780a88e99efc6bb88ef7f40055d7a4c38fada5ead3	3877dc0bffb141663dfefc40bbe4c34a9af7ec66713aa3807fe6f4258314b1a9
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_080	T_CS	80.0	79.99992991278366	79.99679734978801	-0.0031325629956313605	0.0031325629956313605	0.02	True	185564ab2bddfe1f6bee80c92bcc4d84c3c5217d92438a78fed413f0c2f0ee48	c08bf68fc89cef7c82476e04250976ce68b3db7737c6778b7059c4151cca2451
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_090	T_CS	90.0	89.99991027498892	89.99429575893612	-0.0056145160527876214	0.0056145160527876214	0.02	True	95090c3545e38e3050c6dfd9ee40f08d6e347c417cfbc010bffb72eed38858f5	a1167842d16d0a2da1deb5747435e08ba0f20240c4d34a5dceb433425a99dbd2
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_100	T_CS	100.0	99.99973782178598	99.99308312744974	-0.0066546943362482125	0.0066546943362482125	0.02	True	c5e6d243501db4ba3bbd09f5ae97a9cc954f7652d24c606c3bb8196a5b512755	e0fcccf6480e72c8eb91d6012ec78947c2c6231eb74f6a1020f78e51504e327d
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_110	T_CS	110.0	109.99982259760765	109.99397387553314	-0.005848722074517809	0.005848722074517809	0.02	True	fd3404ec36fe83815887e7a1e639f61c92bd7d0c7d43580b0b9c0fed1892da18	1d6d474fc73641ecd3a0c9bef3278a97f6308e04bfa2c5683469eb9cb3e9852e
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CS_120	T_CS	120.0	120.0000256226668	119.99665156181486	-0.0033740608519394755	0.0033740608519394755	0.02	True	cd3a576945e09ba26d11c6c20df75fa39584268550f612d9a1dc957add5b6753	a247df12b5c203cd009781592c1c134dcadac84e021d818a35e02c23d69a1356
primary__R_CG302-CG312_-1h	primary	R_CG302-CG312_-1h	R_CG302-CG312	-1	T_CC_240_FROM_REVERSE_QM	T_CC	240.0	-120.00002885442426	-120.00284423408421	-0.0028153796599497127	0.0028153796599497127	0.02	True	8af7af63d19b53cffc32f9eda8be8acabcdedd5642a150991c618d46afeeece1	acb846c915fa5595fbd4f209f116184275f0a1a08f596d993ef0c46f0460e21a
primary__R_CG302-CG312_+1h	primary	R_CG302-CG312_+1h	R_CG302-CG312	1	T_CC_000	T_CC	0.0	8.2317896820712e-05	0.0015922022025416688	0.0015098843057330669	0.0015098843057330669	0.02	True	a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2	09c53e12a3ad5f07f9cc0489bb4985afe899d1e4620ecf5c9bb805e38f5a6219
primary__R_CG302-CG312_+1h	primary	R_CG302-CG312_+1h	R_CG302-CG312	1	T_CC_030	T_CC	30.0	30.000158540910803	30.01027780073714	0.010119259826325333	0.010119259826325333	0.02	True	bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782	6b0b64f05857ae60a3dea17616e46ffbd85ccdae01f8603efff552b1e96e6f67
primary__R_CG302-CG312_+1h	primary	R_CG302-CG312_+1h	R_CG302-CG312	1	T_CC_060	T_CC	60.0	60.0001592609087	60.00441348199198	0.004254221083272114	0.004254221083272114	0.02	True	41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d	2b9c7c716c80e765d2fa0e9d1e7e647c0fd5a62b813c1373be01b85efc7b2b59
primary__R_CG302-CG312_+1h	primary	R_CG302-CG312_+1h	R_CG302-CG312	1	T_CC_090	T_CC	90.0	90.00019699894702	90.00653624113299	0.006339242185958938	0.006339242185958938	0.02	True	dbc39b01855c642528b1b5129ecf4ae28ec9520145b3527abc86ff7044f37fe4	6e28ab1e3f22673d5d0f1eb37d2e3ec93354937666c5fcbb9b7ee376ab0092bd
primary__R_CG302-CG312_+1h	primary	R_CG302-CG312_+1h	R_CG302-CG312	1	T_CC_120	T_CC	120.0	119.99983965803996	119.99841551223962	-0.0014241458003425578	0.0014241458003425578	0.02	True	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8	41238f9e0784d664f91ca6b14bfdd7c2e22597c430aa877fe62c7a7c88a871ee
primary__R_CG302-CG312_+1h	primary	R_CG302-CG312_+1h	R_CG302-CG312	1	T_CC_150	T_CC	150.0	150.00011419393934	150.00518154870323	0.005067354763895082	0.005067354763895082	0.02	True	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7	e0aa2edada231319ed8f34fa803303c3f8f9b06b54b6ba13a82b935b74b0ef8c
primary__R_CG302-CG312_+1h	primary	R_CG302-CG312_+1h	R_CG302-CG312	1	T_CC_180	T_CC	180.0	-179.99987411198484	-179.99727870115447	0.002595410830366518	0.002595410830366518	0.02	True	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b	a9120ce9d6f8c9bbb386d2573e15b0b289e5cbe27410e388ef6adc3019198f84
